sim_index,c1_actual,c2_actual,i1_expected,i2_expected,c1_to_i1,c1_to_i2,c2_to_i1,c2_to_i2,i1_counted,i2_counted,c1_computed,c2_computed,c1_percent_error,c2_percent_error,max_percent_error
53,80000,20000,62000,38000,55662,24338,5992,14008,61654,38346,79135,20865,1.08125,4.325,4.325
54,80000,20000,62000,38000,56126,23874,6041,13959,62167,37833,80418,19582,0.5225,2.09,2.09
55,80000,20000,62000,38000,56009,23991,6034,13966,62043,37957,80108,19892,0.135,0.54,0.54
56,80000,20000,62000,38000,56125,23875,5998,14002,62123,37877,80308,19692,0.385,1.54,1.54
57,80000,20000,62000,38000,55928,24072,5983,14017,61911,38089,79778,20222,0.2775,1.11,1.11
58,80000,20000,62000,38000,55990,24010,6095,13905,62085,37915,80213,19787,0.26625,1.065,1.065
59,80000,20000,62000,38000,56067,23933,5998,14002,62065,37935,80163,19837,0.20375,0.815,0.815
60,80000,20000,62000,38000,55999,24001,6021,13979,62020,37980,80050,19950,0.0625,0.25,0.25
61,80000,20000,62000,38000,56062,23938,6182,13818,62244,37756,80610,19390,0.7625,3.05,3.05
62,80000,20000,62000,38000,56061,23939,5959,14041,62020,37980,80050,19950,0.0625,0.25,0.25
63,80000,20000,62000,38000,55968,24032,6126,13874,62094,37906,80235,19765,0.29375,1.175,1.175
64,80000,20000,62000,38000,56009,23991,5960,14040,61969,38031,79923,20077,0.09625,0.385,0.385
65,80000,20000,62000,38000,56122,23878,5968,14032,62090,37910,80225,19775,0.28125,1.125,1.125
66,80000,20000,62000,38000,56035,23965,6125,13875,62160,37840,80400,19600,0.5,2.0,2.0
67,80000,20000,62000,38000,55928,24072,5930,14070,61858,38142,79645,20355,0.44375,1.775,1.775
68,80000,20000,62000,38000,55924,24076,6007,13993,61931,38069,79828,20172,0.215,0.86,0.86
69,80000,20000,62000,38000,55886,24114,5899,14101,61785,38215,79463,20537,0.67125,2.685,2.685
70,80000,20000,62000,38000,56107,23893,5998,14002,62105,37895,80263,19737,0.32875,1.315,1.315
71,80000,20000,62000,38000,56259,23741,6005,13995,62264,37736,80660,19340,0.825,3.3,3.3
72,80000,20000,62000,38000,55889,24111,5978,14022,61867,38133,79668,20332,0.415,1.66,1.66
73,80000,20000,62000,38000,56223,23777,6119,13881,62342,37658,80855,19145,1.06875,4.275,4.275
74,80000,20000,62000,38000,56089,23911,5827,14173,61916,38084,79790,20210,0.2625,1.05,1.05
75,80000,20000,62000,38000,55988,24012,6038,13962,62026,37974,80065,19935,0.08125,0.325,0.325
76,80000,20000,62000,38000,56110,23890,5974,14026,62084,37916,80210,19790,0.2625,1.05,1.05
77,80000,20000,62000,38000,55929,24071,5931,14069,61860,38140,79650,20350,0.4375,1.75,1.75
78,80000,20000,62000,38000,56066,23934,5970,14030,62036,37964,80090,19910,0.1125,0.45,0.45
79,80000,20000,62000,38000,56094,23906,5939,14061,62033,37967,80083,19917,0.10375,0.415,0.415
80,80000,20000,62000,38000,56038,23962,5967,14033,62005,37995,80013,19987,0.01625,0.065,0.065
81,80000,20000,62000,38000,56137,23863,5866,14134,62003,37997,80008,19992,0.01,0.04,0.04
82,80000,20000,62000,38000,56015,23985,5927,14073,61942,38058,79855,20145,0.18125,0.725,0.725
83,80000,20000,62000,38000,55979,24021,6060,13940,62039,37961,80098,19902,0.1225,0.49,0.49
84,80000,20000,62000,38000,55977,24023,6038,13962,62015,37985,80038,19962,0.0475,0.19,0.19
85,80000,20000,62000,38000,56014,23986,5948,14052,61962,38038,79905,20095,0.11875,0.475,0.475
86,80000,20000,62000,38000,56145,23855,5970,14030,62115,37885,80288,19712,0.36,1.44,1.44
87,80000,20000,62000,38000,56081,23919,6026,13974,62107,37893,80268,19732,0.335,1.34,1.34
88,80000,20000,62000,38000,56282,23718,6078,13922,62360,37640,80900,19100,1.125,4.5,4.5
89,80000,20000,62000,38000,56138,23862,6028,13972,62166,37834,80415,19585,0.51875,2.075,2.075
90,80000,20000,62000,38000,56273,23727,6024,13976,62297,37703,80743,19257,0.92875,3.715,3.715
91,80000,20000,62000,38000,56079,23921,6095,13905,62174,37826,80435,19565,0.54375,2.175,2.175
92,80000,20000,62000,38000,56186,23814,5959,14041,62145,37855,80363,19637,0.45375,1.815,1.815
93,80000,20000,62000,38000,56043,23957,6016,13984,62059,37941,80148,19852,0.185,0.74,0.74
94,80000,20000,62000,38000,55715,24285,5984,14016,61699,38301,79248,20752,0.94,3.76,3.76
95,80000,20000,62000,38000,56005,23995,5958,14042,61963,38037,79908,20092,0.115,0.46,0.46
96,80000,20000,62000,38000,56274,23726,5969,14031,62243,37757,80608,19392,0.76,3.04,3.04
97,80000,20000,62000,38000,56259,23741,5954,14046,62213,37787,80533,19467,0.66625,2.665,2.665
98,80000,20000,62000,38000,55865,24135,5952,14048,61817,38183,79543,20457,0.57125,2.285,2.285
99,80000,20000,62000,38000,55880,24120,5925,14075,61805,38195,79513,20487,0.60875,2.435,2.435
