sim_index,c1_actual,c2_actual,i1_expected,i2_expected,c1_to_i1,c1_to_i2,c2_to_i1,c2_to_i2,i1_counted,i2_counted,c1_computed,c2_computed,c1_percent_error,c2_percent_error,max_percent_error
60,50000,50000,50000,50000,35031,14969,15037,34963,50068,49932,50170,49830,0.34,0.34,0.34
61,50000,50000,50000,50000,34979,15021,14934,35066,49913,50087,49783,50217,0.434,0.434,0.434
62,50000,50000,50000,50000,34863,15137,15027,34973,49890,50110,49725,50275,0.55,0.55,0.55
63,50000,50000,50000,50000,34901,15099,15051,34949,49952,50048,49880,50120,0.24,0.24,0.24
64,50000,50000,50000,50000,34851,15149,14945,35055,49796,50204,49490,50510,1.02,1.02,1.02
65,50000,50000,50000,50000,35054,14946,14700,35300,49754,50246,49385,50615,1.23,1.23,1.23
66,50000,50000,50000,50000,34979,15021,14815,35185,49794,50206,49485,50515,1.03,1.03,1.03
67,50000,50000,50000,50000,34936,15064,14905,35095,49841,50159,49603,50397,0.794,0.794,0.794
68,50000,50000,50000,50000,34999,15001,14937,35063,49936,50064,49840,50160,0.32,0.32,0.32
69,50000,50000,50000,50000,34839,15161,14895,35105,49734,50266,49335,50665,1.33,1.33,1.33
70,50000,50000,50000,50000,35166,14834,14922,35078,50088,49912,50220,49780,0.44,0.44,0.44
71,50000,50000,50000,50000,35119,14881,15179,34821,50298,49702,50745,49255,1.49,1.49,1.49
72,50000,50000,50000,50000,35047,14953,15106,34894,50153,49847,50383,49617,0.766,0.766,0.766
73,50000,50000,50000,50000,34978,15022,15161,34839,50139,49861,50348,49652,0.696,0.696,0.696
74,50000,50000,50000,50000,35054,14946,15187,34813,50241,49759,50603,49397,1.206,1.206,1.206
75,50000,50000,50000,50000,34953,15047,14957,35043,49910,50090,49775,50225,0.45,0.45,0.45
76,50000,50000,50000,50000,34920,15080,14992,35008,49912,50088,49780,50220,0.44,0.44,0.44
77,50000,50000,50000,50000,34931,15069,14809,35191,49740,50260,49350,50650,1.3,1.3,1.3
78,50000,50000,50000,50000,34939,15061,15017,34983,49956,50044,49890,50110,0.22,0.22,0.22
79,50000,50000,50000,50000,35240,14760,14949,35051,50189,49811,50473,49527,0.946,0.946,0.946
80,50000,50000,50000,50000,35319,14681,14924,35076,50243,49757,50608,49392,1.216,1.216,1.216
81,50000,50000,50000,50000,34973,15027,15096,34904,50069,49931,50173,49827,0.346,0.346,0.346
82,50000,50000,50000,50000,35119,14881,15092,34908,50211,49789,50528,49472,1.056,1.056,1.056
83,50000,50000,50000,50000,34935,15065,15119,34881,50054,49946,50135,49865,0.27,0.27,0.27
84,50000,50000,50000,50000,35044,14956,15032,34968,50076,49924,50190,49810,0.38,0.38,0.38
85,50000,50000,50000,50000,35048,14952,15051,34949,50099,49901,50248,49752,0.496,0.496,0.496
86,50000,50000,50000,50000,34986,15014,15071,34929,50057,49943,50143,49857,0.286,0.286,0.286
87,50000,50000,50000,50000,35005,14995,15227,34773,50232,49768,50580,49420,1.16,1.16,1.16
88,50000,50000,50000,50000,35047,14953,15050,34950,50097,49903,50243,49757,0.486,0.486,0.486
89,50000,50000,50000,50000,35133,14867,15077,34923,50210,49790,50525,49475,1.05,1.05,1.05
90,50000,50000,50000,50000,35015,14985,14922,35078,49937,50063,49843,50157,0.314,0.314,0.314
91,50000,50000,50000,50000,35012,14988,14993,35007,50005,49995,50013,49987,0.026,0.026,0.026
92,50000,50000,50000,50000,35087,14913,15043,34957,50130,49870,50325,49675,0.65,0.65,0.65
93,50000,50000,50000,50000,35002,14998,15181,34819,50183,49817,50458,49542,0.916,0.916,0.916
94,50000,50000,50000,50000,34918,15082,15086,34914,50004,49996,50010,49990,0.02,0.02,0.02
95,50000,50000,50000,50000,34990,15010,14899,35101,49889,50111,49723,50277,0.554,0.554,0.554
96,50000,50000,50000,50000,35247,14753,14963,35037,50210,49790,50525,49475,1.05,1.05,1.05
97,50000,50000,50000,50000,35039,14961,15033,34967,50072,49928,50180,49820,0.36,0.36,0.36
98,50000,50000,50000,50000,35011,14989,15101,34899,50112,49888,50280,49720,0.56,0.56,0.56
99,50000,50000,50000,50000,34941,15059,14856,35144,49797,50203,49493,50507,1.014,1.014,1.014
