sim_index,c1_actual,c2_actual,i1_expected,i2_expected,c1_to_i1,c1_to_i2,c2_to_i1,c2_to_i2,i1_counted,i2_counted,c1_computed,c2_computed,c1_percent_error,c2_percent_error,max_percent_error
0,70000,30000,58000,42000,48883,21117,8960,21040,57843,42157,69608,30392,0.56,1.3066666666666666,1.3066666666666666
1,70000,30000,58000,42000,48801,21199,8903,21097,57704,42296,69260,30740,1.0571428571428572,2.466666666666667,2.466666666666667
2,70000,30000,58000,42000,48938,21062,9045,20955,57983,42017,69958,30042,0.06,0.14,0.14
3,70000,30000,58000,42000,49021,20979,9085,20915,58106,41894,70265,29735,0.37857142857142856,0.8833333333333333,0.8833333333333333
4,70000,30000,58000,42000,48971,21029,9014,20986,57985,42015,69963,30037,0.05285714285714286,0.12333333333333334,0.12333333333333334
5,70000,30000,58000,42000,49054,20946,9031,20969,58085,41915,70213,29787,0.30428571428571427,0.71,0.71
6,70000,30000,58000,42000,49074,20926,9083,20917,58157,41843,70393,29607,0.5614285714285714,1.31,1.31
7,70000,30000,58000,42000,48877,21123,8923,21077,57800,42200,69500,30500,0.7142857142857143,1.6666666666666667,1.6666666666666667
8,70000,30000,58000,42000,49066,20934,8967,21033,58033,41967,70083,29917,0.11857142857142858,0.27666666666666667,0.27666666666666667
9,70000,30000,58000,42000,48995,21005,9008,20992,58003,41997,70008,29992,0.011428571428571429,0.02666666666666667,0.02666666666666667
10,70000,30000,58000,42000,49000,21000,9006,20994,58006,41994,70015,29985,0.02142857142857143,0.05,0.05
11,70000,30000,58000,42000,49200,20800,8922,21078,58122,41878,70305,29695,0.4357142857142857,1.0166666666666666,1.0166666666666666
12,70000,30000,58000,42000,49150,20850,8900,21100,58050,41950,70125,29875,0.17857142857142858,0.4166666666666667,0.4166666666666667
13,70000,30000,58000,42000,48896,21104,9000,21000,57896,42104,69740,30260,0.37142857142857144,0.8666666666666667,0.8666666666666667
14,70000,30000,58000,42000,49089,20911,9170,20830,58259,41741,70648,29352,0.9257142857142857,2.16,2.16
15,70000,30000,58000,42000,48972,21028,8923,21077,57895,42105,69738,30262,0.3742857142857143,0.8733333333333333,0.8733333333333333
