num_repeats,num_candidates,alpha,c1,c2,count,mean,std,min,25%,50%,75%,max,c3,c4,c5,c6
100,2,0.666,500000,500000,200.0,0.26230600000000004,0.17838454189738442,0.0042,0.12145,0.2419,0.36669999999999997,0.9066,,,,
100,6,0.286,166666,166666,600.0,1.195363959376279,0.8998065326091773,0.006600026400105601,0.5079020316081264,0.999303997215989,1.664556658226633,4.607418429673719,166666.0,166666.0,166666.0,166670.0
100,4,0.4,250000,250000,400.0,0.7358,0.561020838251469,0.004,0.307,0.585,1.088,2.91,250000.0,250000.0,,
100,5,0.333,200000,200000,500.0,0.9290750000000001,0.7305135734790108,0.003,0.35724999999999996,0.758,1.34825,3.916,200000.0,200000.0,200000.0,
100,3,0.5,333333,333333,300.0,0.41983398782285186,0.2968464134930547,0.002999994000012,0.18532504717532347,0.34634982705086564,0.5924251455760393,1.358997282005436,333334.0,,,
