sim_index,c1_actual,c2_actual,i1_expected,i2_expected,c1_to_i1,c1_to_i2,c2_to_i1,c2_to_i2,i1_counted,i2_counted,c1_computed,c2_computed,c1_percent_error,c2_percent_error,max_percent_error
28,50000,50000,50000,50000,42483,7517,7330,42670,49813,50187,49733,50267,0.534,0.534,0.534
29,50000,50000,50000,50000,42419,7581,7453,42547,49872,50128,49817,50183,0.366,0.366,0.366
30,50000,50000,50000,50000,42464,7536,7521,42479,49985,50015,49979,50021,0.042,0.042,0.042
31,50000,50000,50000,50000,42562,7438,7470,42530,50032,49968,50046,49954,0.092,0.092,0.092
32,50000,50000,50000,50000,42550,7450,7660,42340,50210,49790,50300,49700,0.6,0.6,0.6
33,50000,50000,50000,50000,42543,7457,7483,42517,50026,49974,50037,49963,0.074,0.074,0.074
34,50000,50000,50000,50000,42491,7509,7461,42539,49952,50048,49931,50069,0.138,0.138,0.138
35,50000,50000,50000,50000,42448,7552,7490,42510,49938,50062,49911,50089,0.178,0.178,0.178
36,50000,50000,50000,50000,42584,7416,7553,42447,50137,49863,50196,49804,0.392,0.392,0.392
37,50000,50000,50000,50000,42598,7402,7518,42482,50116,49884,50166,49834,0.332,0.332,0.332
38,50000,50000,50000,50000,42452,7548,7516,42484,49968,50032,49954,50046,0.092,0.092,0.092
39,50000,50000,50000,50000,42446,7554,7328,42672,49774,50226,49677,50323,0.646,0.646,0.646
40,50000,50000,50000,50000,42492,7508,7430,42570,49922,50078,49889,50111,0.222,0.222,0.222
41,50000,50000,50000,50000,42552,7448,7533,42467,50085,49915,50121,49879,0.242,0.242,0.242
42,50000,50000,50000,50000,42459,7541,7516,42484,49975,50025,49964,50036,0.072,0.072,0.072
43,50000,50000,50000,50000,42506,7494,7463,42537,49969,50031,49956,50044,0.088,0.088,0.088
44,50000,50000,50000,50000,42532,7468,7572,42428,50104,49896,50149,49851,0.298,0.298,0.298
45,50000,50000,50000,50000,42534,7466,7447,42553,49981,50019,49973,50027,0.054,0.054,0.054
46,50000,50000,50000,50000,42504,7496,7523,42477,50027,49973,50039,49961,0.078,0.078,0.078
47,50000,50000,50000,50000,42458,7542,7520,42480,49978,50022,49969,50031,0.062,0.062,0.062
48,50000,50000,50000,50000,42433,7567,7355,42645,49788,50212,49697,50303,0.606,0.606,0.606
49,50000,50000,50000,50000,42622,7378,7421,42579,50043,49957,50061,49939,0.122,0.122,0.122
50,50000,50000,50000,50000,42544,7456,7260,42740,49804,50196,49720,50280,0.56,0.56,0.56
51,50000,50000,50000,50000,42433,7567,7436,42564,49869,50131,49813,50187,0.374,0.374,0.374
52,50000,50000,50000,50000,42605,7395,7493,42507,50098,49902,50140,49860,0.28,0.28,0.28
53,50000,50000,50000,50000,42619,7381,7442,42558,50061,49939,50087,49913,0.174,0.174,0.174
54,50000,50000,50000,50000,42619,7381,7517,42483,50136,49864,50194,49806,0.388,0.388,0.388
55,50000,50000,50000,50000,42580,7420,7464,42536,50044,49956,50063,49937,0.126,0.126,0.126
56,50000,50000,50000,50000,42401,7599,7665,42335,50066,49934,50094,49906,0.188,0.188,0.188
57,50000,50000,50000,50000,42480,7520,7534,42466,50014,49986,50020,49980,0.04,0.04,0.04
58,50000,50000,50000,50000,42546,7454,7384,42616,49930,50070,49900,50100,0.2,0.2,0.2
59,50000,50000,50000,50000,42479,7521,7614,42386,50093,49907,50133,49867,0.266,0.266,0.266
60,50000,50000,50000,50000,42571,7429,7587,42413,50158,49842,50226,49774,0.452,0.452,0.452
61,50000,50000,50000,50000,42497,7503,7353,42647,49850,50150,49786,50214,0.428,0.428,0.428
62,50000,50000,50000,50000,42489,7511,7410,42590,49899,50101,49856,50144,0.288,0.288,0.288
63,50000,50000,50000,50000,42502,7498,7596,42404,50098,49902,50140,49860,0.28,0.28,0.28
64,50000,50000,50000,50000,42505,7495,7365,42635,49870,50130,49814,50186,0.372,0.372,0.372
65,50000,50000,50000,50000,42601,7399,7558,42442,50159,49841,50227,49773,0.454,0.454,0.454
66,50000,50000,50000,50000,42511,7489,7455,42545,49966,50034,49951,50049,0.098,0.098,0.098
67,50000,50000,50000,50000,42538,7462,7584,42416,50122,49878,50174,49826,0.348,0.348,0.348
68,50000,50000,50000,50000,42531,7469,7461,42539,49992,50008,49989,50011,0.022,0.022,0.022
69,50000,50000,50000,50000,42536,7464,7617,42383,50153,49847,50219,49781,0.438,0.438,0.438
70,50000,50000,50000,50000,42565,7435,7460,42540,50025,49975,50036,49964,0.072,0.072,0.072
71,50000,50000,50000,50000,42365,7635,7633,42367,49998,50002,49997,50003,0.006,0.006,0.006
72,50000,50000,50000,50000,42455,7545,7595,42405,50050,49950,50071,49929,0.142,0.142,0.142
73,50000,50000,50000,50000,42532,7468,7600,42400,50132,49868,50189,49811,0.378,0.378,0.378
74,50000,50000,50000,50000,42556,7444,7568,42432,50124,49876,50177,49823,0.354,0.354,0.354
75,50000,50000,50000,50000,42354,7646,7516,42484,49870,50130,49814,50186,0.372,0.372,0.372
76,50000,50000,50000,50000,42547,7453,7372,42628,49919,50081,49884,50116,0.232,0.232,0.232
77,50000,50000,50000,50000,42456,7544,7544,42456,50000,50000,50000,50000,0.0,0.0,0.0
78,50000,50000,50000,50000,42475,7525,7331,42669,49806,50194,49723,50277,0.554,0.554,0.554
79,50000,50000,50000,50000,42488,7512,7356,42644,49844,50156,49777,50223,0.446,0.446,0.446
80,50000,50000,50000,50000,42448,7552,7487,42513,49935,50065,49907,50093,0.186,0.186,0.186
81,50000,50000,50000,50000,42503,7497,7546,42454,50049,49951,50070,49930,0.14,0.14,0.14
82,50000,50000,50000,50000,42497,7503,7472,42528,49969,50031,49956,50044,0.088,0.088,0.088
83,50000,50000,50000,50000,42391,7609,7498,42502,49889,50111,49841,50159,0.318,0.318,0.318
84,50000,50000,50000,50000,42443,7557,7610,42390,50053,49947,50076,49924,0.152,0.152,0.152
85,50000,50000,50000,50000,42436,7564,7517,42483,49953,50047,49933,50067,0.134,0.134,0.134
86,50000,50000,50000,50000,42455,7545,7364,42636,49819,50181,49741,50259,0.518,0.518,0.518
87,50000,50000,50000,50000,42544,7456,7579,42421,50123,49877,50176,49824,0.352,0.352,0.352
88,50000,50000,50000,50000,42572,7428,7468,42532,50040,49960,50057,49943,0.114,0.114,0.114
89,50000,50000,50000,50000,42385,7615,7431,42569,49816,50184,49737,50263,0.526,0.526,0.526
90,50000,50000,50000,50000,42643,7357,7601,42399,50244,49756,50349,49651,0.698,0.698,0.698
91,50000,50000,50000,50000,42516,7484,7501,42499,50017,49983,50024,49976,0.048,0.048,0.048
92,50000,50000,50000,50000,42496,7504,7463,42537,49959,50041,49941,50059,0.118,0.118,0.118
93,50000,50000,50000,50000,42423,7577,7528,42472,49951,50049,49930,50070,0.14,0.14,0.14
94,50000,50000,50000,50000,42511,7489,7552,42448,50063,49937,50090,49910,0.18,0.18,0.18
95,50000,50000,50000,50000,42498,7502,7494,42506,49992,50008,49989,50011,0.022,0.022,0.022
96,50000,50000,50000,50000,42516,7484,7410,42590,49926,50074,49894,50106,0.212,0.212,0.212
97,50000,50000,50000,50000,42661,7339,7580,42420,50241,49759,50344,49656,0.688,0.688,0.688
98,50000,50000,50000,50000,42429,7571,7553,42447,49982,50018,49974,50026,0.052,0.052,0.052
99,50000,50000,50000,50000,42434,7566,7346,42654,49780,50220,49686,50314,0.628,0.628,0.628
