num_repeats,num_candidates,alpha,c1,c2,count,mean,std,min,25%,50%,75%,max
100,2,0.7,50000,50000,200.0,0.60056,0.4098761749528385,0.004,0.3085,0.535,0.8505,1.98
100,2,0.8,50000,50000,200.0,0.32466,0.21639384436576975,0.01,0.15,0.255,0.4845,0.866
100,2,0.85,50000,50000,200.0,0.26846,0.1893716358972802,0.0,0.105,0.237,0.3805,0.706
100,2,0.75,50000,50000,200.0,0.45915999999999996,0.3564972169998571,0.008,0.183,0.366,0.671,1.488
100,2,0.55,50000,50000,200.0,2.6818,1.9156716181913116,0.0,1.05,2.38,3.8899999999999997,8.26
100,2,0.9,50000,50000,200.0,0.21366,0.14478597755474257,0.002,0.0895,0.184,0.293,0.612
100,2,0.6,50000,50000,200.0,1.3257999999999999,0.9263753105952263,0.01,0.59,1.14,1.8849999999999998,4.66
100,2,0.65,50000,50000,200.0,0.8328399999999999,0.6321754848284536,0.046,0.301,0.633,1.23,2.74
100,2,0.95,50000,50000,200.0,0.12868000000000002,0.10174763143441011,0.0,0.048,0.114,0.184,0.522
