sim_index,c1_actual,c2_actual,i1_expected,i2_expected,c1_to_i1,c1_to_i2,c2_to_i1,c2_to_i2,i1_counted,i2_counted,c1_computed,c2_computed,c1_percent_error,c2_percent_error,max_percent_error
26,50000,50000,50000,50000,27474,22526,22448,27552,49922,50078,49220,50780,1.56,1.56,1.56
27,50000,50000,50000,50000,27386,22614,22526,27474,49912,50088,49120,50880,1.76,1.76,1.76
28,50000,50000,50000,50000,27369,22631,22573,27427,49942,50058,49420,50580,1.16,1.16,1.16
29,50000,50000,50000,50000,27530,22470,22645,27355,50175,49825,51750,48250,3.5,3.5,3.5
30,50000,50000,50000,50000,27538,22462,22526,27474,50064,49936,50640,49360,1.28,1.28,1.28
31,50000,50000,50000,50000,27410,22590,22400,27600,49810,50190,48100,51900,3.8,3.8,3.8
32,50000,50000,50000,50000,27700,22300,22451,27549,50151,49849,51510,48490,3.02,3.02,3.02
33,50000,50000,50000,50000,27495,22505,22528,27472,50023,49977,50230,49770,0.46,0.46,0.46
34,50000,50000,50000,50000,27686,22314,22396,27604,50082,49918,50820,49180,1.64,1.64,1.64
35,50000,50000,50000,50000,27396,22604,22510,27490,49906,50094,49060,50940,1.88,1.88,1.88
36,50000,50000,50000,50000,27546,22454,22500,27500,50046,49954,50460,49540,0.92,0.92,0.92
37,50000,50000,50000,50000,27654,22346,22716,27284,50370,49630,53700,46300,7.4,7.4,7.4
38,50000,50000,50000,50000,27365,22635,22435,27565,49800,50200,48000,52000,4.0,4.0,4.0
39,50000,50000,50000,50000,27787,22213,22407,27593,50194,49806,51940,48060,3.88,3.88,3.88
40,50000,50000,50000,50000,27663,22337,22667,27333,50330,49670,53300,46700,6.6,6.6,6.6
41,50000,50000,50000,50000,27370,22630,22579,27421,49949,50051,49490,50510,1.02,1.02,1.02
42,50000,50000,50000,50000,27309,22691,22499,27501,49808,50192,48080,51920,3.84,3.84,3.84
43,50000,50000,50000,50000,27637,22363,22608,27392,50245,49755,52450,47550,4.9,4.9,4.9
44,50000,50000,50000,50000,27618,22382,22430,27570,50048,49952,50480,49520,0.96,0.96,0.96
45,50000,50000,50000,50000,27482,22518,22398,27602,49880,50120,48800,51200,2.4,2.4,2.4
46,50000,50000,50000,50000,27538,22462,22423,27577,49961,50039,49610,50390,0.78,0.78,0.78
47,50000,50000,50000,50000,27626,22374,22402,27598,50028,49972,50280,49720,0.56,0.56,0.56
48,50000,50000,50000,50000,27555,22445,22570,27430,50125,49875,51250,48750,2.5,2.5,2.5
49,50000,50000,50000,50000,27358,22642,22521,27479,49879,50121,48790,51210,2.42,2.42,2.42
50,50000,50000,50000,50000,27476,22524,22317,27683,49793,50207,47930,52070,4.14,4.14,4.14
51,50000,50000,50000,50000,27467,22533,22455,27545,49922,50078,49220,50780,1.56,1.56,1.56
52,50000,50000,50000,50000,27544,22456,22554,27446,50098,49902,50980,49020,1.96,1.96,1.96
53,50000,50000,50000,50000,27483,22517,22544,27456,50027,49973,50270,49730,0.54,0.54,0.54
54,50000,50000,50000,50000,27592,22408,22623,27377,50215,49785,52150,47850,4.3,4.3,4.3
55,50000,50000,50000,50000,27512,22488,22517,27483,50029,49971,50290,49710,0.58,0.58,0.58
56,50000,50000,50000,50000,27420,22580,22527,27473,49947,50053,49470,50530,1.06,1.06,1.06
57,50000,50000,50000,50000,27534,22466,22260,27740,49794,50206,47940,52060,4.12,4.12,4.12
58,50000,50000,50000,50000,27559,22441,22610,27390,50169,49831,51690,48310,3.38,3.38,3.38
59,50000,50000,50000,50000,27776,22224,22421,27579,50197,49803,51970,48030,3.94,3.94,3.94
60,50000,50000,50000,50000,27342,22658,22503,27497,49845,50155,48450,51550,3.1,3.1,3.1
61,50000,50000,50000,50000,27821,22179,22508,27492,50329,49671,53290,46710,6.58,6.58,6.58
62,50000,50000,50000,50000,27501,22499,22338,27662,49839,50161,48390,51610,3.22,3.22,3.22
63,50000,50000,50000,50000,27403,22597,22526,27474,49929,50071,49290,50710,1.42,1.42,1.42
64,50000,50000,50000,50000,27347,22653,22357,27643,49704,50296,47040,52960,5.92,5.92,5.92
65,50000,50000,50000,50000,27590,22410,22524,27476,50114,49886,51140,48860,2.28,2.28,2.28
66,50000,50000,50000,50000,27476,22524,22508,27492,49984,50016,49840,50160,0.32,0.32,0.32
67,50000,50000,50000,50000,27441,22559,22485,27515,49926,50074,49260,50740,1.48,1.48,1.48
68,50000,50000,50000,50000,27531,22469,22273,27727,49804,50196,48040,51960,3.92,3.92,3.92
69,50000,50000,50000,50000,27551,22449,22434,27566,49985,50015,49850,50150,0.3,0.3,0.3
70,50000,50000,50000,50000,27434,22566,22439,27561,49873,50127,48730,51270,2.54,2.54,2.54
71,50000,50000,50000,50000,27375,22625,22547,27453,49922,50078,49220,50780,1.56,1.56,1.56
72,50000,50000,50000,50000,27471,22529,22614,27386,50085,49915,50850,49150,1.7,1.7,1.7
73,50000,50000,50000,50000,27546,22454,22608,27392,50154,49846,51540,48460,3.08,3.08,3.08
74,50000,50000,50000,50000,27560,22440,22554,27446,50114,49886,51140,48860,2.28,2.28,2.28
75,50000,50000,50000,50000,27342,22658,22424,27576,49766,50234,47660,52340,4.68,4.68,4.68
76,50000,50000,50000,50000,27559,22441,22613,27387,50172,49828,51720,48280,3.44,3.44,3.44
77,50000,50000,50000,50000,27613,22387,22690,27310,50303,49697,53030,46970,6.06,6.06,6.06
78,50000,50000,50000,50000,27593,22407,22288,27712,49881,50119,48810,51190,2.38,2.38,2.38
79,50000,50000,50000,50000,27715,22285,22538,27462,50253,49747,52530,47470,5.06,5.06,5.06
80,50000,50000,50000,50000,27755,22245,22477,27523,50232,49768,52320,47680,4.64,4.64,4.64
81,50000,50000,50000,50000,27405,22595,22666,27334,50071,49929,50710,49290,1.42,1.42,1.42
82,50000,50000,50000,50000,27670,22330,22607,27393,50277,49723,52770,47230,5.54,5.54,5.54
83,50000,50000,50000,50000,27851,22149,22461,27539,50312,49688,53120,46880,6.24,6.24,6.24
84,50000,50000,50000,50000,27522,22478,22458,27542,49980,50020,49800,50200,0.4,0.4,0.4
85,50000,50000,50000,50000,27506,22494,22643,27357,50149,49851,51490,48510,2.98,2.98,2.98
86,50000,50000,50000,50000,27574,22426,22700,27300,50274,49726,52740,47260,5.48,5.48,5.48
87,50000,50000,50000,50000,27701,22299,22610,27390,50311,49689,53110,46890,6.22,6.22,6.22
88,50000,50000,50000,50000,27647,22353,22516,27484,50163,49837,51630,48370,3.26,3.26,3.26
89,50000,50000,50000,50000,27278,22722,22613,27387,49891,50109,48910,51090,2.18,2.18,2.18
90,50000,50000,50000,50000,27554,22446,22487,27513,50041,49959,50410,49590,0.82,0.82,0.82
91,50000,50000,50000,50000,27222,22778,22451,27549,49673,50327,46730,53270,6.54,6.54,6.54
92,50000,50000,50000,50000,27577,22423,22450,27550,50027,49973,50270,49730,0.54,0.54,0.54
93,50000,50000,50000,50000,27436,22564,22492,27508,49928,50072,49280,50720,1.44,1.44,1.44
94,50000,50000,50000,50000,27509,22491,22570,27430,50079,49921,50790,49210,1.58,1.58,1.58
95,50000,50000,50000,50000,27464,22536,22507,27493,49971,50029,49710,50290,0.58,0.58,0.58
96,50000,50000,50000,50000,27403,22597,22184,27816,49587,50413,45870,54130,8.26,8.26,8.26
97,50000,50000,50000,50000,27529,22471,22492,27508,50021,49979,50210,49790,0.42,0.42,0.42
98,50000,50000,50000,50000,27402,22598,22556,27444,49958,50042,49580,50420,0.84,0.84,0.84
99,50000,50000,50000,50000,27455,22545,22560,27440,50015,49985,50150,49850,0.3,0.3,0.3
