sim_index,c1_actual,c2_actual,i1_expected,i2_expected,c1_to_i1,c1_to_i2,c2_to_i1,c2_to_i2,i1_counted,i2_counted,c1_computed,c2_computed,c1_percent_error,c2_percent_error,max_percent_error
48,50000,50000,50000,50000,45001,4999,5089,44911,50090,49910,50112,49888,0.224,0.224,0.224
49,50000,50000,50000,50000,45029,4971,4945,45055,49974,50026,49968,50032,0.064,0.064,0.064
50,50000,50000,50000,50000,45034,4966,5098,44902,50132,49868,50165,49835,0.33,0.33,0.33
51,50000,50000,50000,50000,44910,5090,5053,44947,49963,50037,49954,50046,0.092,0.092,0.092
52,50000,50000,50000,50000,44977,5023,4930,45070,49907,50093,49884,50116,0.232,0.232,0.232
53,50000,50000,50000,50000,44895,5105,5045,44955,49940,50060,49925,50075,0.15,0.15,0.15
54,50000,50000,50000,50000,44959,5041,5057,44943,50016,49984,50020,49980,0.04,0.04,0.04
55,50000,50000,50000,50000,44853,5147,4992,45008,49845,50155,49806,50194,0.388,0.388,0.388
56,50000,50000,50000,50000,45071,4929,4991,45009,50062,49938,50078,49922,0.156,0.156,0.156
57,50000,50000,50000,50000,44922,5078,5097,44903,50019,49981,50024,49976,0.048,0.048,0.048
58,50000,50000,50000,50000,44894,5106,5022,44978,49916,50084,49895,50105,0.21,0.21,0.21
59,50000,50000,50000,50000,45058,4942,5134,44866,50192,49808,50240,49760,0.48,0.48,0.48
60,50000,50000,50000,50000,44946,5054,5088,44912,50034,49966,50042,49958,0.084,0.084,0.084
61,50000,50000,50000,50000,44821,5179,4989,45011,49810,50190,49762,50238,0.476,0.476,0.476
62,50000,50000,50000,50000,44918,5082,4840,45160,49758,50242,49698,50302,0.604,0.604,0.604
63,50000,50000,50000,50000,44964,5036,5003,44997,49967,50033,49959,50041,0.082,0.082,0.082
64,50000,50000,50000,50000,45132,4868,5113,44887,50245,49755,50306,49694,0.612,0.612,0.612
65,50000,50000,50000,50000,45098,4902,4926,45074,50024,49976,50030,49970,0.06,0.06,0.06
66,50000,50000,50000,50000,45041,4959,5062,44938,50103,49897,50129,49871,0.258,0.258,0.258
67,50000,50000,50000,50000,44890,5110,5057,44943,49947,50053,49934,50066,0.132,0.132,0.132
68,50000,50000,50000,50000,44967,5033,4874,45126,49841,50159,49801,50199,0.398,0.398,0.398
69,50000,50000,50000,50000,45022,4978,5109,44891,50131,49869,50164,49836,0.328,0.328,0.328
70,50000,50000,50000,50000,44946,5054,4895,45105,49841,50159,49801,50199,0.398,0.398,0.398
71,50000,50000,50000,50000,45039,4961,4962,45038,50001,49999,50001,49999,0.002,0.002,0.002
72,50000,50000,50000,50000,44973,5027,4969,45031,49942,50058,49928,50072,0.144,0.144,0.144
73,50000,50000,50000,50000,44921,5079,4963,45037,49884,50116,49855,50145,0.29,0.29,0.29
74,50000,50000,50000,50000,45072,4928,5104,44896,50176,49824,50220,49780,0.44,0.44,0.44
75,50000,50000,50000,50000,45042,4958,5004,44996,50046,49954,50058,49942,0.116,0.116,0.116
76,50000,50000,50000,50000,45104,4896,5111,44889,50215,49785,50269,49731,0.538,0.538,0.538
77,50000,50000,50000,50000,45040,4960,5067,44933,50107,49893,50134,49866,0.268,0.268,0.268
78,50000,50000,50000,50000,45043,4957,4892,45108,49935,50065,49919,50081,0.162,0.162,0.162
79,50000,50000,50000,50000,44967,5033,4949,45051,49916,50084,49895,50105,0.21,0.21,0.21
80,50000,50000,50000,50000,44936,5064,4965,45035,49901,50099,49876,50124,0.248,0.248,0.248
81,50000,50000,50000,50000,45092,4908,5040,44960,50132,49868,50165,49835,0.33,0.33,0.33
82,50000,50000,50000,50000,44921,5079,5020,44980,49941,50059,49926,50074,0.148,0.148,0.148
83,50000,50000,50000,50000,44984,5016,5031,44969,50015,49985,50019,49981,0.038,0.038,0.038
84,50000,50000,50000,50000,44983,5017,4896,45104,49879,50121,49849,50151,0.302,0.302,0.302
85,50000,50000,50000,50000,44879,5121,4941,45059,49820,50180,49775,50225,0.45,0.45,0.45
86,50000,50000,50000,50000,44918,5082,5023,44977,49941,50059,49926,50074,0.148,0.148,0.148
87,50000,50000,50000,50000,44951,5049,5104,44896,50055,49945,50069,49931,0.138,0.138,0.138
88,50000,50000,50000,50000,45104,4896,5023,44977,50127,49873,50159,49841,0.318,0.318,0.318
89,50000,50000,50000,50000,45033,4967,4992,45008,50025,49975,50031,49969,0.062,0.062,0.062
90,50000,50000,50000,50000,45041,4959,4992,45008,50033,49967,50041,49959,0.082,0.082,0.082
91,50000,50000,50000,50000,45100,4900,4948,45052,50048,49952,50060,49940,0.12,0.12,0.12
92,50000,50000,50000,50000,45022,4978,5059,44941,50081,49919,50101,49899,0.202,0.202,0.202
93,50000,50000,50000,50000,45105,4895,4980,45020,50085,49915,50106,49894,0.212,0.212,0.212
94,50000,50000,50000,50000,45016,4984,5068,44932,50084,49916,50105,49895,0.21,0.21,0.21
95,50000,50000,50000,50000,44920,5080,5043,44957,49963,50037,49954,50046,0.092,0.092,0.092
96,50000,50000,50000,50000,44994,5006,5061,44939,50055,49945,50069,49931,0.138,0.138,0.138
97,50000,50000,50000,50000,44963,5037,4922,45078,49885,50115,49856,50144,0.288,0.288,0.288
98,50000,50000,50000,50000,45163,4837,4970,45030,50133,49867,50166,49834,0.332,0.332,0.332
99,50000,50000,50000,50000,45107,4893,5019,44981,50126,49874,50158,49842,0.316,0.316,0.316
