sim_index,c1_actual,c2_actual,i1_expected,i2_expected,c1_to_i1,c1_to_i2,c2_to_i1,c2_to_i2,i1_counted,i2_counted,c1_computed,c2_computed,c1_percent_error,c2_percent_error,max_percent_error
83,50000,50000,50000,50000,35140,14860,14991,35009,50131,49869,50328,49672,0.656,0.656,0.656
84,50000,50000,50000,50000,34808,15192,14956,35044,49764,50236,49410,50590,1.18,1.18,1.18
85,50000,50000,50000,50000,34854,15146,14901,35099,49755,50245,49388,50612,1.224,1.224,1.224
86,50000,50000,50000,50000,35007,14993,14820,35180,49827,50173,49568,50432,0.864,0.864,0.864
87,50000,50000,50000,50000,35086,14914,14863,35137,49949,50051,49873,50127,0.254,0.254,0.254
88,50000,50000,50000,50000,34965,15035,15030,34970,49995,50005,49988,50012,0.024,0.024,0.024
89,50000,50000,50000,50000,34821,15179,15070,34930,49891,50109,49728,50272,0.544,0.544,0.544
90,50000,50000,50000,50000,34904,15096,14827,35173,49731,50269,49328,50672,1.344,1.344,1.344
91,50000,50000,50000,50000,35093,14907,15065,34935,50158,49842,50395,49605,0.79,0.79,0.79
92,50000,50000,50000,50000,34896,15104,15090,34910,49986,50014,49965,50035,0.07,0.07,0.07
93,50000,50000,50000,50000,34843,15157,15008,34992,49851,50149,49628,50372,0.744,0.744,0.744
94,50000,50000,50000,50000,35026,14974,14979,35021,50005,49995,50013,49987,0.026,0.026,0.026
95,50000,50000,50000,50000,35073,14927,15100,34900,50173,49827,50433,49567,0.866,0.866,0.866
96,50000,50000,50000,50000,35078,14922,15089,34911,50167,49833,50418,49582,0.836,0.836,0.836
97,50000,50000,50000,50000,35015,14985,14908,35092,49923,50077,49808,50192,0.384,0.384,0.384
98,50000,50000,50000,50000,35109,14891,15131,34869,50240,49760,50600,49400,1.2,1.2,1.2
99,50000,50000,50000,50000,34897,15103,14824,35176,49721,50279,49303,50697,1.394,1.394,1.394
