sim_index,c1_actual,c2_actual,i1_expected,i2_expected,c1_to_i1,c1_to_i2,c2_to_i1,c2_to_i2,i1_counted,i2_counted,c1_computed,c2_computed,c1_percent_error,c2_percent_error,max_percent_error
18,50000,50000,50000,50000,32257,17743,17539,32461,49796,50204,49320,50680,1.36,1.36,1.36
19,50000,50000,50000,50000,32559,17441,17434,32566,49993,50007,49977,50023,0.046,0.046,0.046
20,50000,50000,50000,50000,32616,17384,17545,32455,50161,49839,50537,49463,1.074,1.074,1.074
21,50000,50000,50000,50000,32655,17345,17691,32309,50346,49654,51153,48847,2.306,2.306,2.306
22,50000,50000,50000,50000,32439,17561,17355,32645,49794,50206,49313,50687,1.374,1.374,1.374
23,50000,50000,50000,50000,32486,17514,17347,32653,49833,50167,49443,50557,1.114,1.114,1.114
24,50000,50000,50000,50000,32650,17350,17610,32390,50260,49740,50867,49133,1.734,1.734,1.734
25,50000,50000,50000,50000,32580,17420,17586,32414,50166,49834,50553,49447,1.106,1.106,1.106
26,50000,50000,50000,50000,32506,17494,17446,32554,49952,50048,49840,50160,0.32,0.32,0.32
27,50000,50000,50000,50000,32541,17459,17612,32388,50153,49847,50510,49490,1.02,1.02,1.02
28,50000,50000,50000,50000,32511,17489,17312,32688,49823,50177,49410,50590,1.18,1.18,1.18
29,50000,50000,50000,50000,32627,17373,17455,32545,50082,49918,50273,49727,0.546,0.546,0.546
30,50000,50000,50000,50000,32709,17291,17385,32615,50094,49906,50313,49687,0.626,0.626,0.626
31,50000,50000,50000,50000,32459,17541,17581,32419,50040,49960,50133,49867,0.266,0.266,0.266
32,50000,50000,50000,50000,32394,17606,17349,32651,49743,50257,49143,50857,1.714,1.714,1.714
33,50000,50000,50000,50000,32457,17543,17571,32429,50028,49972,50093,49907,0.186,0.186,0.186
34,50000,50000,50000,50000,32298,17702,17405,32595,49703,50297,49010,50990,1.98,1.98,1.98
35,50000,50000,50000,50000,32419,17581,17420,32580,49839,50161,49463,50537,1.074,1.074,1.074
36,50000,50000,50000,50000,32665,17335,17536,32464,50201,49799,50670,49330,1.34,1.34,1.34
37,50000,50000,50000,50000,32596,17404,17420,32580,50016,49984,50053,49947,0.106,0.106,0.106
38,50000,50000,50000,50000,32514,17486,17399,32601,49913,50087,49710,50290,0.58,0.58,0.58
39,50000,50000,50000,50000,32438,17562,17546,32454,49984,50016,49947,50053,0.106,0.106,0.106
40,50000,50000,50000,50000,32448,17552,17560,32440,50008,49992,50027,49973,0.054,0.054,0.054
41,50000,50000,50000,50000,32521,17479,17439,32561,49960,50040,49867,50133,0.266,0.266,0.266
42,50000,50000,50000,50000,32653,17347,17409,32591,50062,49938,50207,49793,0.414,0.414,0.414
43,50000,50000,50000,50000,32423,17577,17334,32666,49757,50243,49190,50810,1.62,1.62,1.62
44,50000,50000,50000,50000,32492,17508,17578,32422,50070,49930,50233,49767,0.466,0.466,0.466
45,50000,50000,50000,50000,32770,17230,17453,32547,50223,49777,50743,49257,1.486,1.486,1.486
46,50000,50000,50000,50000,32512,17488,17557,32443,50069,49931,50230,49770,0.46,0.46,0.46
47,50000,50000,50000,50000,32495,17505,17522,32478,50017,49983,50057,49943,0.114,0.114,0.114
48,50000,50000,50000,50000,32314,17686,17464,32536,49778,50222,49260,50740,1.48,1.48,1.48
49,50000,50000,50000,50000,32661,17339,17528,32472,50189,49811,50630,49370,1.26,1.26,1.26
50,50000,50000,50000,50000,32497,17503,17375,32625,49872,50128,49573,50427,0.854,0.854,0.854
51,50000,50000,50000,50000,32498,17502,17492,32508,49990,50010,49967,50033,0.066,0.066,0.066
52,50000,50000,50000,50000,32571,17429,17525,32475,50096,49904,50320,49680,0.64,0.64,0.64
53,50000,50000,50000,50000,32396,17604,17562,32438,49958,50042,49860,50140,0.28,0.28,0.28
54,50000,50000,50000,50000,32525,17475,17568,32432,50093,49907,50310,49690,0.62,0.62,0.62
55,50000,50000,50000,50000,32567,17433,17442,32558,50009,49991,50030,49970,0.06,0.06,0.06
56,50000,50000,50000,50000,32325,17675,17410,32590,49735,50265,49117,50883,1.766,1.766,1.766
57,50000,50000,50000,50000,32403,17597,17574,32426,49977,50023,49923,50077,0.154,0.154,0.154
58,50000,50000,50000,50000,32567,17433,17502,32498,50069,49931,50230,49770,0.46,0.46,0.46
59,50000,50000,50000,50000,32536,17464,17436,32564,49972,50028,49907,50093,0.186,0.186,0.186
60,50000,50000,50000,50000,32481,17519,17508,32492,49989,50011,49963,50037,0.074,0.074,0.074
61,50000,50000,50000,50000,32587,17413,17707,32293,50294,49706,50980,49020,1.96,1.96,1.96
62,50000,50000,50000,50000,32603,17397,17504,32496,50107,49893,50357,49643,0.714,0.714,0.714
63,50000,50000,50000,50000,32510,17490,17536,32464,50046,49954,50153,49847,0.306,0.306,0.306
64,50000,50000,50000,50000,32440,17560,17731,32269,50171,49829,50570,49430,1.14,1.14,1.14
65,50000,50000,50000,50000,32761,17239,17557,32443,50318,49682,51060,48940,2.12,2.12,2.12
66,50000,50000,50000,50000,32621,17379,17469,32531,50090,49910,50300,49700,0.6,0.6,0.6
67,50000,50000,50000,50000,32229,17771,17432,32568,49661,50339,48870,51130,2.26,2.26,2.26
68,50000,50000,50000,50000,32432,17568,17653,32347,50085,49915,50283,49717,0.566,0.566,0.566
69,50000,50000,50000,50000,32514,17486,17340,32660,49854,50146,49513,50487,0.974,0.974,0.974
70,50000,50000,50000,50000,32399,17601,17498,32502,49897,50103,49657,50343,0.686,0.686,0.686
71,50000,50000,50000,50000,32596,17404,17427,32573,50023,49977,50077,49923,0.154,0.154,0.154
72,50000,50000,50000,50000,32626,17374,17785,32215,50411,49589,51370,48630,2.74,2.74,2.74
73,50000,50000,50000,50000,32639,17361,17411,32589,50050,49950,50167,49833,0.334,0.334,0.334
74,50000,50000,50000,50000,32559,17441,17475,32525,50034,49966,50113,49887,0.226,0.226,0.226
75,50000,50000,50000,50000,32455,17545,17568,32432,50023,49977,50077,49923,0.154,0.154,0.154
76,50000,50000,50000,50000,32377,17623,17424,32576,49801,50199,49337,50663,1.326,1.326,1.326
77,50000,50000,50000,50000,32644,17356,17436,32564,50080,49920,50267,49733,0.534,0.534,0.534
78,50000,50000,50000,50000,32548,17452,17474,32526,50022,49978,50073,49927,0.146,0.146,0.146
79,50000,50000,50000,50000,32544,17456,17628,32372,50172,49828,50573,49427,1.146,1.146,1.146
80,50000,50000,50000,50000,32461,17539,17550,32450,50011,49989,50037,49963,0.074,0.074,0.074
81,50000,50000,50000,50000,32385,17615,17432,32568,49817,50183,49390,50610,1.22,1.22,1.22
82,50000,50000,50000,50000,32558,17442,17427,32573,49985,50015,49950,50050,0.1,0.1,0.1
83,50000,50000,50000,50000,32440,17560,17455,32545,49895,50105,49650,50350,0.7,0.7,0.7
84,50000,50000,50000,50000,32656,17344,17599,32401,50255,49745,50850,49150,1.7,1.7,1.7
85,50000,50000,50000,50000,32356,17644,17687,32313,50043,49957,50143,49857,0.286,0.286,0.286
86,50000,50000,50000,50000,32540,17460,17530,32470,50070,49930,50233,49767,0.466,0.466,0.466
87,50000,50000,50000,50000,32789,17211,17499,32501,50288,49712,50960,49040,1.92,1.92,1.92
88,50000,50000,50000,50000,32422,17578,17366,32634,49788,50212,49293,50707,1.414,1.414,1.414
89,50000,50000,50000,50000,32682,17318,17576,32424,50258,49742,50860,49140,1.72,1.72,1.72
90,50000,50000,50000,50000,32563,17437,17597,32403,50160,49840,50533,49467,1.066,1.066,1.066
91,50000,50000,50000,50000,32353,17647,17333,32667,49686,50314,48953,51047,2.094,2.094,2.094
92,50000,50000,50000,50000,32437,17563,17587,32413,50024,49976,50080,49920,0.16,0.16,0.16
93,50000,50000,50000,50000,32465,17535,17488,32512,49953,50047,49843,50157,0.314,0.314,0.314
94,50000,50000,50000,50000,32412,17588,17677,32323,50089,49911,50297,49703,0.594,0.594,0.594
95,50000,50000,50000,50000,32551,17449,17477,32523,50028,49972,50093,49907,0.186,0.186,0.186
96,50000,50000,50000,50000,32683,17317,17234,32766,49917,50083,49723,50277,0.554,0.554,0.554
97,50000,50000,50000,50000,32405,17595,17509,32491,49914,50086,49713,50287,0.574,0.574,0.574
98,50000,50000,50000,50000,32593,17407,17551,32449,50144,49856,50480,49520,0.96,0.96,0.96
99,50000,50000,50000,50000,32737,17263,17508,32492,50245,49755,50817,49183,1.634,1.634,1.634
