sim_index,c1_actual,c2_actual,i1_expected,i2_expected,c1_to_i1,c1_to_i2,c2_to_i1,c2_to_i2,i1_counted,i2_counted,c1_computed,c2_computed,c1_percent_error,c2_percent_error,max_percent_error
77,50000,50000,50000,50000,29995,20005,19930,30070,49925,50075,49625,50375,0.75,0.75,0.75
78,50000,50000,50000,50000,30064,19936,20046,29954,50110,49890,50550,49450,1.1,1.1,1.1
79,50000,50000,50000,50000,30049,19951,19960,30040,50009,49991,50045,49955,0.09,0.09,0.09
80,50000,50000,50000,50000,29928,20072,19832,30168,49760,50240,48800,51200,2.4,2.4,2.4
81,50000,50000,50000,50000,29939,20061,20017,29983,49956,50044,49780,50220,0.44,0.44,0.44
82,50000,50000,50000,50000,30139,19861,19883,30117,50022,49978,50110,49890,0.22,0.22,0.22
83,50000,50000,50000,50000,30013,19987,19879,30121,49892,50108,49460,50540,1.08,1.08,1.08
84,50000,50000,50000,50000,30052,19948,20049,29951,50101,49899,50505,49495,1.01,1.01,1.01
85,50000,50000,50000,50000,29972,20028,20101,29899,50073,49927,50365,49635,0.73,0.73,0.73
86,50000,50000,50000,50000,30115,19885,19868,30132,49983,50017,49915,50085,0.17,0.17,0.17
87,50000,50000,50000,50000,29981,20019,20128,29872,50109,49891,50545,49455,1.09,1.09,1.09
88,50000,50000,50000,50000,29949,20051,19816,30184,49765,50235,48825,51175,2.35,2.35,2.35
89,50000,50000,50000,50000,30030,19970,20163,29837,50193,49807,50965,49035,1.93,1.93,1.93
90,50000,50000,50000,50000,30260,19740,20155,29845,50415,49585,52075,47925,4.15,4.15,4.15
91,50000,50000,50000,50000,30200,19800,19870,30130,50070,49930,50350,49650,0.7,0.7,0.7
92,50000,50000,50000,50000,30152,19848,19881,30119,50033,49967,50165,49835,0.33,0.33,0.33
93,50000,50000,50000,50000,30069,19931,20033,29967,50102,49898,50510,49490,1.02,1.02,1.02
94,50000,50000,50000,50000,29955,20045,19858,30142,49813,50187,49065,50935,1.87,1.87,1.87
95,50000,50000,50000,50000,29944,20056,20269,29731,50213,49787,51065,48935,2.13,2.13,2.13
96,50000,50000,50000,50000,30132,19868,20114,29886,50246,49754,51230,48770,2.46,2.46,2.46
97,50000,50000,50000,50000,30063,19937,20033,29967,50096,49904,50480,49520,0.96,0.96,0.96
98,50000,50000,50000,50000,29976,20024,19812,30188,49788,50212,48940,51060,2.12,2.12,2.12
99,50000,50000,50000,50000,30065,19935,19861,30139,49926,50074,49630,50370,0.74,0.74,0.74
