sim_index,c1_actual,c2_actual,i1_expected,i2_expected,c1_to_i1,c1_to_i2,c2_to_i1,c2_to_i2,i1_counted,i2_counted,c1_computed,c2_computed,c1_percent_error,c2_percent_error,max_percent_error
31,50000,50000,50000,50000,34865,15135,15122,34878,49987,50013,49968,50032,0.064,0.064,0.064
32,50000,50000,50000,50000,34812,15188,14961,35039,49773,50227,49433,50567,1.134,1.134,1.134
33,50000,50000,50000,50000,35065,14935,14997,35003,50062,49938,50155,49845,0.31,0.31,0.31
34,50000,50000,50000,50000,35088,14912,15118,34882,50206,49794,50515,49485,1.03,1.03,1.03
35,50000,50000,50000,50000,35152,14848,14752,35248,49904,50096,49760,50240,0.48,0.48,0.48
36,50000,50000,50000,50000,35183,14817,15166,34834,50349,49651,50873,49127,1.746,1.746,1.746
37,50000,50000,50000,50000,35136,14864,14909,35091,50045,49955,50113,49887,0.226,0.226,0.226
38,50000,50000,50000,50000,34929,15071,15040,34960,49969,50031,49923,50077,0.154,0.154,0.154
39,50000,50000,50000,50000,35039,14961,14897,35103,49936,50064,49840,50160,0.32,0.32,0.32
40,50000,50000,50000,50000,35206,14794,14976,35024,50182,49818,50455,49545,0.91,0.91,0.91
41,50000,50000,50000,50000,35067,14933,14967,35033,50034,49966,50085,49915,0.17,0.17,0.17
42,50000,50000,50000,50000,35018,14982,14971,35029,49989,50011,49973,50027,0.054,0.054,0.054
43,50000,50000,50000,50000,35043,14957,14768,35232,49811,50189,49528,50472,0.944,0.944,0.944
44,50000,50000,50000,50000,34990,15010,15005,34995,49995,50005,49988,50012,0.024,0.024,0.024
45,50000,50000,50000,50000,34966,15034,14934,35066,49900,50100,49750,50250,0.5,0.5,0.5
46,50000,50000,50000,50000,34857,15143,14932,35068,49789,50211,49473,50527,1.054,1.054,1.054
47,50000,50000,50000,50000,35152,14848,14960,35040,50112,49888,50280,49720,0.56,0.56,0.56
48,50000,50000,50000,50000,34870,15130,14934,35066,49804,50196,49510,50490,0.98,0.98,0.98
49,50000,50000,50000,50000,34858,15142,14987,35013,49845,50155,49613,50387,0.774,0.774,0.774
50,50000,50000,50000,50000,34810,15190,15108,34892,49918,50082,49795,50205,0.41,0.41,0.41
51,50000,50000,50000,50000,35041,14959,15030,34970,50071,49929,50178,49822,0.356,0.356,0.356
52,50000,50000,50000,50000,34829,15171,14936,35064,49765,50235,49413,50587,1.174,1.174,1.174
53,50000,50000,50000,50000,34968,15032,14881,35119,49849,50151,49623,50377,0.754,0.754,0.754
54,50000,50000,50000,50000,34954,15046,15271,34729,50225,49775,50563,49437,1.126,1.126,1.126
55,50000,50000,50000,50000,35092,14908,14934,35066,50026,49974,50065,49935,0.13,0.13,0.13
56,50000,50000,50000,50000,35153,14847,15080,34920,50233,49767,50583,49417,1.166,1.166,1.166
57,50000,50000,50000,50000,35164,14836,14849,35151,50013,49987,50033,49967,0.066,0.066,0.066
58,50000,50000,50000,50000,34978,15022,14919,35081,49897,50103,49743,50257,0.514,0.514,0.514
59,50000,50000,50000,50000,35048,14952,15048,34952,50096,49904,50240,49760,0.48,0.48,0.48
60,50000,50000,50000,50000,34807,15193,15133,34867,49940,50060,49850,50150,0.3,0.3,0.3
61,50000,50000,50000,50000,34831,15169,15174,34826,50005,49995,50013,49987,0.026,0.026,0.026
62,50000,50000,50000,50000,35054,14946,15060,34940,50114,49886,50285,49715,0.57,0.57,0.57
63,50000,50000,50000,50000,34808,15192,14964,35036,49772,50228,49430,50570,1.14,1.14,1.14
64,50000,50000,50000,50000,35062,14938,15018,34982,50080,49920,50200,49800,0.4,0.4,0.4
65,50000,50000,50000,50000,34847,15153,15029,34971,49876,50124,49690,50310,0.62,0.62,0.62
66,50000,50000,50000,50000,35054,14946,15010,34990,50064,49936,50160,49840,0.32,0.32,0.32
67,50000,50000,50000,50000,34930,15070,14878,35122,49808,50192,49520,50480,0.96,0.96,0.96
68,50000,50000,50000,50000,34764,15236,15001,34999,49765,50235,49413,50587,1.174,1.174,1.174
69,50000,50000,50000,50000,34939,15061,14880,35120,49819,50181,49548,50452,0.904,0.904,0.904
70,50000,50000,50000,50000,34905,15095,14932,35068,49837,50163,49593,50407,0.814,0.814,0.814
71,50000,50000,50000,50000,34997,15003,15057,34943,50054,49946,50135,49865,0.27,0.27,0.27
72,50000,50000,50000,50000,35194,14806,15099,34901,50293,49707,50733,49267,1.466,1.466,1.466
73,50000,50000,50000,50000,34974,15026,14972,35028,49946,50054,49865,50135,0.27,0.27,0.27
74,50000,50000,50000,50000,35063,14937,14872,35128,49935,50065,49838,50162,0.324,0.324,0.324
75,50000,50000,50000,50000,34945,15055,14866,35134,49811,50189,49528,50472,0.944,0.944,0.944
76,50000,50000,50000,50000,34893,15107,15176,34824,50069,49931,50173,49827,0.346,0.346,0.346
77,50000,50000,50000,50000,35009,14991,15010,34990,50019,49981,50048,49952,0.096,0.096,0.096
78,50000,50000,50000,50000,35127,14873,14994,35006,50121,49879,50303,49697,0.606,0.606,0.606
79,50000,50000,50000,50000,35113,14887,15159,34841,50272,49728,50680,49320,1.36,1.36,1.36
80,50000,50000,50000,50000,34921,15079,15033,34967,49954,50046,49885,50115,0.23,0.23,0.23
81,50000,50000,50000,50000,35001,14999,15135,34865,50136,49864,50340,49660,0.68,0.68,0.68
82,50000,50000,50000,50000,34871,15129,14949,35051,49820,50180,49550,50450,0.9,0.9,0.9
83,50000,50000,50000,50000,35094,14906,14972,35028,50066,49934,50165,49835,0.33,0.33,0.33
84,50000,50000,50000,50000,34963,15037,14970,35030,49933,50067,49833,50167,0.334,0.334,0.334
85,50000,50000,50000,50000,35084,14916,15022,34978,50106,49894,50265,49735,0.53,0.53,0.53
86,50000,50000,50000,50000,34875,15125,14997,35003,49872,50128,49680,50320,0.64,0.64,0.64
87,50000,50000,50000,50000,35072,14928,15006,34994,50078,49922,50195,49805,0.39,0.39,0.39
88,50000,50000,50000,50000,34974,15026,14929,35071,49903,50097,49758,50242,0.484,0.484,0.484
89,50000,50000,50000,50000,34865,15135,14985,35015,49850,50150,49625,50375,0.75,0.75,0.75
90,50000,50000,50000,50000,34809,15191,14966,35034,49775,50225,49438,50562,1.124,1.124,1.124
91,50000,50000,50000,50000,35121,14879,14837,35163,49958,50042,49895,50105,0.21,0.21,0.21
92,50000,50000,50000,50000,34969,15031,15122,34878,50091,49909,50228,49772,0.456,0.456,0.456
93,50000,50000,50000,50000,34876,15124,14904,35096,49780,50220,49450,50550,1.1,1.1,1.1
94,50000,50000,50000,50000,34939,15061,15161,34839,50100,49900,50250,49750,0.5,0.5,0.5
95,50000,50000,50000,50000,35126,14874,14810,35190,49936,50064,49840,50160,0.32,0.32,0.32
96,50000,50000,50000,50000,34858,15142,15095,34905,49953,50047,49883,50117,0.234,0.234,0.234
97,50000,50000,50000,50000,35026,14974,15057,34943,50083,49917,50208,49792,0.416,0.416,0.416
98,50000,50000,50000,50000,35186,14814,14970,35030,50156,49844,50390,49610,0.78,0.78,0.78
99,50000,50000,50000,50000,35031,14969,14945,35055,49976,50024,49940,50060,0.12,0.12,0.12
