sim_index,c1_actual,c2_actual,i1_expected,i2_expected,c1_to_i1,c1_to_i2,c2_to_i1,c2_to_i2,i1_counted,i2_counted,c1_computed,c2_computed,c1_percent_error,c2_percent_error,max_percent_error
0,50000,50000,50000,50000,34993,15007,15136,34864,50129,49871,50323,49677,0.646,0.646,0.646
1,50000,50000,50000,50000,34981,15019,14861,35139,49842,50158,49605,50395,0.79,0.79,0.79
2,50000,50000,50000,50000,34942,15058,15034,34966,49976,50024,49940,50060,0.12,0.12,0.12
3,50000,50000,50000,50000,34934,15066,15202,34798,50136,49864,50340,49660,0.68,0.68,0.68
4,50000,50000,50000,50000,35179,14821,15240,34760,50419,49581,51048,48952,2.096,2.096,2.096
5,50000,50000,50000,50000,35114,14886,14937,35063,50051,49949,50128,49872,0.256,0.256,0.256
6,50000,50000,50000,50000,34982,15018,14853,35147,49835,50165,49588,50412,0.824,0.824,0.824
7,50000,50000,50000,50000,34943,15057,15003,34997,49946,50054,49865,50135,0.27,0.27,0.27
8,50000,50000,50000,50000,35038,14962,14968,35032,50006,49994,50015,49985,0.03,0.03,0.03
9,50000,50000,50000,50000,35055,14945,14938,35062,49993,50007,49983,50017,0.034,0.034,0.034
10,50000,50000,50000,50000,34688,15312,14978,35022,49666,50334,49165,50835,1.67,1.67,1.67
11,50000,50000,50000,50000,35039,14961,15094,34906,50133,49867,50333,49667,0.666,0.666,0.666
12,50000,50000,50000,50000,34925,15075,14935,35065,49860,50140,49650,50350,0.7,0.7,0.7
13,50000,50000,50000,50000,34871,15129,15200,34800,50071,49929,50178,49822,0.356,0.356,0.356
14,50000,50000,50000,50000,34933,15067,15056,34944,49989,50011,49973,50027,0.054,0.054,0.054
15,50000,50000,50000,50000,34822,15178,15084,34916,49906,50094,49765,50235,0.47,0.47,0.47
16,50000,50000,50000,50000,35176,14824,14951,35049,50127,49873,50318,49682,0.636,0.636,0.636
17,50000,50000,50000,50000,35098,14902,14909,35091,50007,49993,50018,49982,0.036,0.036,0.036
18,50000,50000,50000,50000,35003,14997,14994,35006,49997,50003,49993,50007,0.014,0.014,0.014
19,50000,50000,50000,50000,34880,15120,14956,35044,49836,50164,49590,50410,0.82,0.82,0.82
20,50000,50000,50000,50000,35082,14918,14879,35121,49961,50039,49903,50097,0.194,0.194,0.194
21,50000,50000,50000,50000,34850,15150,14971,35029,49821,50179,49553,50447,0.894,0.894,0.894
22,50000,50000,50000,50000,34982,15018,14813,35187,49795,50205,49488,50512,1.024,1.024,1.024
23,50000,50000,50000,50000,35012,14988,15023,34977,50035,49965,50088,49912,0.176,0.176,0.176
24,50000,50000,50000,50000,35007,14993,14923,35077,49930,50070,49825,50175,0.35,0.35,0.35
25,50000,50000,50000,50000,34999,15001,14927,35073,49926,50074,49815,50185,0.37,0.37,0.37
26,50000,50000,50000,50000,35050,14950,15042,34958,50092,49908,50230,49770,0.46,0.46,0.46
27,50000,50000,50000,50000,35068,14932,15017,34983,50085,49915,50213,49787,0.426,0.426,0.426
28,50000,50000,50000,50000,35019,14981,15050,34950,50069,49931,50173,49827,0.346,0.346,0.346
29,50000,50000,50000,50000,35018,14982,15007,34993,50025,49975,50063,49937,0.126,0.126,0.126
30,50000,50000,50000,50000,34980,15020,14899,35101,49879,50121,49698,50302,0.604,0.604,0.604
31,50000,50000,50000,50000,34943,15057,14892,35108,49835,50165,49588,50412,0.824,0.824,0.824
32,50000,50000,50000,50000,34932,15068,15036,34964,49968,50032,49920,50080,0.16,0.16,0.16
33,50000,50000,50000,50000,35001,14999,15014,34986,50015,49985,50038,49962,0.076,0.076,0.076
34,50000,50000,50000,50000,35055,14945,15085,34915,50140,49860,50350,49650,0.7,0.7,0.7
35,50000,50000,50000,50000,34944,15056,15123,34877,50067,49933,50168,49832,0.336,0.336,0.336
36,50000,50000,50000,50000,34914,15086,15002,34998,49916,50084,49790,50210,0.42,0.42,0.42
37,50000,50000,50000,50000,34915,15085,15063,34937,49978,50022,49945,50055,0.11,0.11,0.11
38,50000,50000,50000,50000,34960,15040,14949,35051,49909,50091,49773,50227,0.454,0.454,0.454
39,50000,50000,50000,50000,34958,15042,15017,34983,49975,50025,49938,50062,0.124,0.124,0.124
40,50000,50000,50000,50000,34829,15171,15035,34965,49864,50136,49660,50340,0.68,0.68,0.68
41,50000,50000,50000,50000,35135,14865,14906,35094,50041,49959,50103,49897,0.206,0.206,0.206
42,50000,50000,50000,50000,35100,14900,15194,34806,50294,49706,50735,49265,1.47,1.47,1.47
43,50000,50000,50000,50000,34998,15002,14944,35056,49942,50058,49855,50145,0.29,0.29,0.29
44,50000,50000,50000,50000,34864,15136,15088,34912,49952,50048,49880,50120,0.24,0.24,0.24
45,50000,50000,50000,50000,34931,15069,14998,35002,49929,50071,49823,50177,0.354,0.354,0.354
46,50000,50000,50000,50000,34989,15011,14951,35049,49940,50060,49850,50150,0.3,0.3,0.3
47,50000,50000,50000,50000,34948,15052,14907,35093,49855,50145,49638,50362,0.724,0.724,0.724
48,50000,50000,50000,50000,35004,14996,15143,34857,50147,49853,50368,49632,0.736,0.736,0.736
49,50000,50000,50000,50000,34997,15003,14929,35071,49926,50074,49815,50185,0.37,0.37,0.37
