sim_index,c1_actual,c2_actual,i1_expected,i2_expected,c1_to_i1,c1_to_i2,c2_to_i1,c2_to_i2,i1_counted,i2_counted,c1_computed,c2_computed,c1_percent_error,c2_percent_error,max_percent_error
75,50000,50000,50000,50000,35066,14934,14917,35083,49983,50017,49958,50042,0.084,0.084,0.084
76,50000,50000,50000,50000,34880,15120,14988,35012,49868,50132,49670,50330,0.66,0.66,0.66
77,50000,50000,50000,50000,35067,14933,14989,35011,50056,49944,50140,49860,0.28,0.28,0.28
78,50000,50000,50000,50000,34969,15031,15039,34961,50008,49992,50020,49980,0.04,0.04,0.04
79,50000,50000,50000,50000,35055,14945,14878,35122,49933,50067,49833,50167,0.334,0.334,0.334
80,50000,50000,50000,50000,35175,14825,14979,35021,50154,49846,50385,49615,0.77,0.77,0.77
81,50000,50000,50000,50000,34998,15002,15013,34987,50011,49989,50028,49972,0.056,0.056,0.056
82,50000,50000,50000,50000,35039,14961,14978,35022,50017,49983,50043,49957,0.086,0.086,0.086
83,50000,50000,50000,50000,35019,14981,14979,35021,49998,50002,49995,50005,0.01,0.01,0.01
84,50000,50000,50000,50000,34978,15022,14977,35023,49955,50045,49888,50112,0.224,0.224,0.224
85,50000,50000,50000,50000,35078,14922,15191,34809,50269,49731,50673,49327,1.346,1.346,1.346
86,50000,50000,50000,50000,35016,14984,15025,34975,50041,49959,50103,49897,0.206,0.206,0.206
87,50000,50000,50000,50000,35134,14866,14958,35042,50092,49908,50230,49770,0.46,0.46,0.46
88,50000,50000,50000,50000,34940,15060,14999,35001,49939,50061,49848,50152,0.304,0.304,0.304
89,50000,50000,50000,50000,34782,15218,15029,34971,49811,50189,49528,50472,0.944,0.944,0.944
90,50000,50000,50000,50000,34987,15013,14932,35068,49919,50081,49798,50202,0.404,0.404,0.404
91,50000,50000,50000,50000,34955,15045,15064,34936,50019,49981,50048,49952,0.096,0.096,0.096
92,50000,50000,50000,50000,34852,15148,14959,35041,49811,50189,49528,50472,0.944,0.944,0.944
93,50000,50000,50000,50000,35031,14969,14845,35155,49876,50124,49690,50310,0.62,0.62,0.62
94,50000,50000,50000,50000,35080,14920,15072,34928,50152,49848,50380,49620,0.76,0.76,0.76
95,50000,50000,50000,50000,35002,14998,14950,35050,49952,50048,49880,50120,0.24,0.24,0.24
96,50000,50000,50000,50000,34962,15038,15048,34952,50010,49990,50025,49975,0.05,0.05,0.05
97,50000,50000,50000,50000,35106,14894,15089,34911,50195,49805,50488,49512,0.976,0.976,0.976
98,50000,50000,50000,50000,34951,15049,15198,34802,50149,49851,50373,49627,0.746,0.746,0.746
99,50000,50000,50000,50000,35126,14874,14828,35172,49954,50046,49885,50115,0.23,0.23,0.23
