sim_index,c1_actual,c2_actual,i1_expected,i2_expected,c1_to_i1,c1_to_i2,c2_to_i1,c2_to_i2,i1_counted,i2_counted,c1_computed,c2_computed,c1_percent_error,c2_percent_error,max_percent_error
0,50000,50000,50000,50000,34846,15154,14920,35080,49766,50234,49415,50585,1.17,1.17,1.17
1,50000,50000,50000,50000,34871,15129,14891,35109,49762,50238,49405,50595,1.19,1.19,1.19
2,50000,50000,50000,50000,35006,14994,14874,35126,49880,50120,49700,50300,0.6,0.6,0.6
3,50000,50000,50000,50000,34845,15155,14981,35019,49826,50174,49565,50435,0.87,0.87,0.87
4,50000,50000,50000,50000,35057,14943,14857,35143,49914,50086,49785,50215,0.43,0.43,0.43
5,50000,50000,50000,50000,34890,15110,14982,35018,49872,50128,49680,50320,0.64,0.64,0.64
6,50000,50000,50000,50000,34925,15075,14947,35053,49872,50128,49680,50320,0.64,0.64,0.64
7,50000,50000,50000,50000,35030,14970,15000,35000,50030,49970,50075,49925,0.15,0.15,0.15
8,50000,50000,50000,50000,34939,15061,14920,35080,49859,50141,49648,50352,0.704,0.704,0.704
9,50000,50000,50000,50000,35196,14804,14845,35155,50041,49959,50103,49897,0.206,0.206,0.206
10,50000,50000,50000,50000,34943,15057,14901,35099,49844,50156,49610,50390,0.78,0.78,0.78
11,50000,50000,50000,50000,34976,15024,14858,35142,49834,50166,49585,50415,0.83,0.83,0.83
12,50000,50000,50000,50000,35147,14853,14989,35011,50136,49864,50340,49660,0.68,0.68,0.68
13,50000,50000,50000,50000,35021,14979,14941,35059,49962,50038,49905,50095,0.19,0.19,0.19
14,50000,50000,50000,50000,34961,15039,15042,34958,50003,49997,50008,49992,0.016,0.016,0.016
15,50000,50000,50000,50000,35053,14947,15055,34945,50108,49892,50270,49730,0.54,0.54,0.54
16,50000,50000,50000,50000,35160,14840,15130,34870,50290,49710,50725,49275,1.45,1.45,1.45
17,50000,50000,50000,50000,35139,14861,15191,34809,50330,49670,50825,49175,1.65,1.65,1.65
18,50000,50000,50000,50000,34962,15038,15003,34997,49965,50035,49913,50087,0.174,0.174,0.174
19,50000,50000,50000,50000,35124,14876,15005,34995,50129,49871,50323,49677,0.646,0.646,0.646
20,50000,50000,50000,50000,35122,14878,14839,35161,49961,50039,49903,50097,0.194,0.194,0.194
21,50000,50000,50000,50000,35019,14981,15053,34947,50072,49928,50180,49820,0.36,0.36,0.36
22,50000,50000,50000,50000,35007,14993,15057,34943,50064,49936,50160,49840,0.32,0.32,0.32
23,50000,50000,50000,50000,34931,15069,15031,34969,49962,50038,49905,50095,0.19,0.19,0.19
24,50000,50000,50000,50000,34890,15110,15142,34858,50032,49968,50080,49920,0.16,0.16,0.16
25,50000,50000,50000,50000,35008,14992,14899,35101,49907,50093,49768,50232,0.464,0.464,0.464
26,50000,50000,50000,50000,35168,14832,14950,35050,50118,49882,50295,49705,0.59,0.59,0.59
27,50000,50000,50000,50000,34891,15109,15018,34982,49909,50091,49773,50227,0.454,0.454,0.454
28,50000,50000,50000,50000,34956,15044,14981,35019,49937,50063,49843,50157,0.314,0.314,0.314
29,50000,50000,50000,50000,35029,14971,15094,34906,50123,49877,50308,49692,0.616,0.616,0.616
30,50000,50000,50000,50000,34936,15064,15004,34996,49940,50060,49850,50150,0.3,0.3,0.3
31,50000,50000,50000,50000,34994,15006,14847,35153,49841,50159,49603,50397,0.794,0.794,0.794
32,50000,50000,50000,50000,34854,15146,15048,34952,49902,50098,49755,50245,0.49,0.49,0.49
33,50000,50000,50000,50000,34955,15045,15006,34994,49961,50039,49903,50097,0.194,0.194,0.194
34,50000,50000,50000,50000,35086,14914,15020,34980,50106,49894,50265,49735,0.53,0.53,0.53
35,50000,50000,50000,50000,34938,15062,14940,35060,49878,50122,49695,50305,0.61,0.61,0.61
36,50000,50000,50000,50000,35026,14974,15064,34936,50090,49910,50225,49775,0.45,0.45,0.45
37,50000,50000,50000,50000,34844,15156,14917,35083,49761,50239,49403,50597,1.194,1.194,1.194
38,50000,50000,50000,50000,34919,15081,15042,34958,49961,50039,49903,50097,0.194,0.194,0.194
39,50000,50000,50000,50000,35150,14850,15059,34941,50209,49791,50523,49477,1.046,1.046,1.046
40,50000,50000,50000,50000,34861,15139,15042,34958,49903,50097,49758,50242,0.484,0.484,0.484
41,50000,50000,50000,50000,35052,14948,14898,35102,49950,50050,49875,50125,0.25,0.25,0.25
42,50000,50000,50000,50000,35084,14916,15064,34936,50148,49852,50370,49630,0.74,0.74,0.74
43,50000,50000,50000,50000,34961,15039,15149,34851,50110,49890,50275,49725,0.55,0.55,0.55
44,50000,50000,50000,50000,35117,14883,15029,34971,50146,49854,50365,49635,0.73,0.73,0.73
45,50000,50000,50000,50000,35040,14960,14942,35058,49982,50018,49955,50045,0.09,0.09,0.09
46,50000,50000,50000,50000,34953,15047,15069,34931,50022,49978,50055,49945,0.11,0.11,0.11
47,50000,50000,50000,50000,34767,15233,14902,35098,49669,50331,49173,50827,1.654,1.654,1.654
48,50000,50000,50000,50000,35054,14946,15068,34932,50122,49878,50305,49695,0.61,0.61,0.61
49,50000,50000,50000,50000,34892,15108,15032,34968,49924,50076,49810,50190,0.38,0.38,0.38
50,50000,50000,50000,50000,34967,15033,15036,34964,50003,49997,50008,49992,0.016,0.016,0.016
51,50000,50000,50000,50000,34885,15115,14835,35165,49720,50280,49300,50700,1.4,1.4,1.4
52,50000,50000,50000,50000,34846,15154,15071,34929,49917,50083,49793,50207,0.414,0.414,0.414
53,50000,50000,50000,50000,35064,14936,14990,35010,50054,49946,50135,49865,0.27,0.27,0.27
54,50000,50000,50000,50000,35116,14884,15039,34961,50155,49845,50388,49612,0.776,0.776,0.776
55,50000,50000,50000,50000,34891,15109,15034,34966,49925,50075,49813,50187,0.374,0.374,0.374
56,50000,50000,50000,50000,35044,14956,14899,35101,49943,50057,49858,50142,0.284,0.284,0.284
57,50000,50000,50000,50000,35022,14978,14956,35044,49978,50022,49945,50055,0.11,0.11,0.11
58,50000,50000,50000,50000,35075,14925,14841,35159,49916,50084,49790,50210,0.42,0.42,0.42
59,50000,50000,50000,50000,35122,14878,15090,34910,50212,49788,50530,49470,1.06,1.06,1.06
60,50000,50000,50000,50000,34951,15049,14948,35052,49899,50101,49748,50252,0.504,0.504,0.504
61,50000,50000,50000,50000,34947,15053,14984,35016,49931,50069,49828,50172,0.344,0.344,0.344
62,50000,50000,50000,50000,34990,15010,14953,35047,49943,50057,49858,50142,0.284,0.284,0.284
63,50000,50000,50000,50000,34967,15033,14990,35010,49957,50043,49893,50107,0.214,0.214,0.214
64,50000,50000,50000,50000,34800,15200,15007,34993,49807,50193,49518,50482,0.964,0.964,0.964
65,50000,50000,50000,50000,34868,15132,14901,35099,49769,50231,49423,50577,1.154,1.154,1.154
66,50000,50000,50000,50000,34914,15086,15068,34932,49982,50018,49955,50045,0.09,0.09,0.09
67,50000,50000,50000,50000,34857,15143,15036,34964,49893,50107,49733,50267,0.534,0.534,0.534
68,50000,50000,50000,50000,34841,15159,15001,34999,49842,50158,49605,50395,0.79,0.79,0.79
69,50000,50000,50000,50000,34820,15180,15152,34848,49972,50028,49930,50070,0.14,0.14,0.14
70,50000,50000,50000,50000,34951,15049,14935,35065,49886,50114,49715,50285,0.57,0.57,0.57
71,50000,50000,50000,50000,34826,15174,15095,34905,49921,50079,49803,50197,0.394,0.394,0.394
72,50000,50000,50000,50000,35022,14978,15058,34942,50080,49920,50200,49800,0.4,0.4,0.4
73,50000,50000,50000,50000,34920,15080,15040,34960,49960,50040,49900,50100,0.2,0.2,0.2
74,50000,50000,50000,50000,35022,14978,14846,35154,49868,50132,49670,50330,0.66,0.66,0.66
75,50000,50000,50000,50000,34967,15033,15100,34900,50067,49933,50168,49832,0.336,0.336,0.336
76,50000,50000,50000,50000,35083,14917,15004,34996,50087,49913,50218,49782,0.436,0.436,0.436
77,50000,50000,50000,50000,34995,15005,15034,34966,50029,49971,50073,49927,0.146,0.146,0.146
78,50000,50000,50000,50000,34953,15047,14921,35079,49874,50126,49685,50315,0.63,0.63,0.63
79,50000,50000,50000,50000,34953,15047,15114,34886,50067,49933,50168,49832,0.336,0.336,0.336
80,50000,50000,50000,50000,35049,14951,14996,35004,50045,49955,50113,49887,0.226,0.226,0.226
81,50000,50000,50000,50000,34926,15074,14972,35028,49898,50102,49745,50255,0.51,0.51,0.51
82,50000,50000,50000,50000,34986,15014,14891,35109,49877,50123,49693,50307,0.614,0.614,0.614
83,50000,50000,50000,50000,35080,14920,15104,34896,50184,49816,50460,49540,0.92,0.92,0.92
84,50000,50000,50000,50000,35080,14920,14992,35008,50072,49928,50180,49820,0.36,0.36,0.36
85,50000,50000,50000,50000,34785,15215,15088,34912,49873,50127,49683,50317,0.634,0.634,0.634
86,50000,50000,50000,50000,35025,14975,15014,34986,50039,49961,50098,49902,0.196,0.196,0.196
87,50000,50000,50000,50000,34847,15153,14841,35159,49688,50312,49220,50780,1.56,1.56,1.56
88,50000,50000,50000,50000,35048,14952,15163,34837,50211,49789,50528,49472,1.056,1.056,1.056
89,50000,50000,50000,50000,34918,15082,14991,35009,49909,50091,49773,50227,0.454,0.454,0.454
90,50000,50000,50000,50000,34998,15002,15094,34906,50092,49908,50230,49770,0.46,0.46,0.46
91,50000,50000,50000,50000,34883,15117,14828,35172,49711,50289,49278,50722,1.444,1.444,1.444
92,50000,50000,50000,50000,34935,15065,15096,34904,50031,49969,50078,49922,0.156,0.156,0.156
93,50000,50000,50000,50000,34744,15256,14984,35016,49728,50272,49320,50680,1.36,1.36,1.36
94,50000,50000,50000,50000,34907,15093,15104,34896,50011,49989,50028,49972,0.056,0.056,0.056
95,50000,50000,50000,50000,35023,14977,14884,35116,49907,50093,49768,50232,0.464,0.464,0.464
96,50000,50000,50000,50000,34783,15217,14923,35077,49706,50294,49265,50735,1.47,1.47,1.47
97,50000,50000,50000,50000,34996,15004,14860,35140,49856,50144,49640,50360,0.72,0.72,0.72
98,50000,50000,50000,50000,34915,15085,15039,34961,49954,50046,49885,50115,0.23,0.23,0.23
99,50000,50000,50000,50000,34963,15037,15115,34885,50078,49922,50195,49805,0.39,0.39,0.39
