sim_index,c1_actual,c2_actual,i1_expected,i2_expected,c1_to_i1,c1_to_i2,c2_to_i1,c2_to_i2,i1_counted,i2_counted,c1_computed,c2_computed,c1_percent_error,c2_percent_error,max_percent_error
0,50000,50000,50000,50000,35172,14828,15008,34992,50180,49820,50450,49550,0.9,0.9,0.9
1,50000,50000,50000,50000,35210,14790,15021,34979,50231,49769,50578,49422,1.156,1.156,1.156
2,50000,50000,50000,50000,35021,14979,14960,35040,49981,50019,49953,50047,0.094,0.094,0.094
3,50000,50000,50000,50000,34930,15070,15067,34933,49997,50003,49993,50007,0.014,0.014,0.014
4,50000,50000,50000,50000,34943,15057,15113,34887,50056,49944,50140,49860,0.28,0.28,0.28
5,50000,50000,50000,50000,34935,15065,14991,35009,49926,50074,49815,50185,0.37,0.37,0.37
6,50000,50000,50000,50000,34903,15097,14949,35051,49852,50148,49630,50370,0.74,0.74,0.74
7,50000,50000,50000,50000,34950,15050,15096,34904,50046,49954,50115,49885,0.23,0.23,0.23
8,50000,50000,50000,50000,34801,15199,15034,34966,49835,50165,49588,50412,0.824,0.824,0.824
9,50000,50000,50000,50000,35036,14964,14976,35024,50012,49988,50030,49970,0.06,0.06,0.06
10,50000,50000,50000,50000,34995,15005,14995,35005,49990,50010,49975,50025,0.05,0.05,0.05
11,50000,50000,50000,50000,35093,14907,14998,35002,50091,49909,50228,49772,0.456,0.456,0.456
12,50000,50000,50000,50000,34926,15074,14951,35049,49877,50123,49693,50307,0.614,0.614,0.614
13,50000,50000,50000,50000,34825,15175,14876,35124,49701,50299,49253,50747,1.494,1.494,1.494
14,50000,50000,50000,50000,34988,15012,15084,34916,50072,49928,50180,49820,0.36,0.36,0.36
15,50000,50000,50000,50000,35103,14897,15163,34837,50266,49734,50665,49335,1.33,1.33,1.33
16,50000,50000,50000,50000,35231,14769,15048,34952,50279,49721,50698,49302,1.396,1.396,1.396
17,50000,50000,50000,50000,34989,15011,15129,34871,50118,49882,50295,49705,0.59,0.59,0.59
18,50000,50000,50000,50000,34975,15025,15024,34976,49999,50001,49998,50002,0.004,0.004,0.004
19,50000,50000,50000,50000,35026,14974,15172,34828,50198,49802,50495,49505,0.99,0.99,0.99
20,50000,50000,50000,50000,35081,14919,15176,34824,50257,49743,50643,49357,1.286,1.286,1.286
21,50000,50000,50000,50000,34943,15057,14893,35107,49836,50164,49590,50410,0.82,0.82,0.82
22,50000,50000,50000,50000,34952,15048,14876,35124,49828,50172,49570,50430,0.86,0.86,0.86
23,50000,50000,50000,50000,35013,14987,15228,34772,50241,49759,50603,49397,1.206,1.206,1.206
24,50000,50000,50000,50000,35111,14889,15106,34894,50217,49783,50543,49457,1.086,1.086,1.086
25,50000,50000,50000,50000,34957,15043,15056,34944,50013,49987,50033,49967,0.066,0.066,0.066
26,50000,50000,50000,50000,35177,14823,15161,34839,50338,49662,50845,49155,1.69,1.69,1.69
27,50000,50000,50000,50000,34975,15025,15007,34993,49982,50018,49955,50045,0.09,0.09,0.09
28,50000,50000,50000,50000,34992,15008,15041,34959,50033,49967,50083,49917,0.166,0.166,0.166
29,50000,50000,50000,50000,34939,15061,15097,34903,50036,49964,50090,49910,0.18,0.18,0.18
30,50000,50000,50000,50000,35054,14946,15106,34894,50160,49840,50400,49600,0.8,0.8,0.8
31,50000,50000,50000,50000,34785,15215,15118,34882,49903,50097,49758,50242,0.484,0.484,0.484
32,50000,50000,50000,50000,35098,14902,14864,35136,49962,50038,49905,50095,0.19,0.19,0.19
33,50000,50000,50000,50000,34953,15047,14949,35051,49902,50098,49755,50245,0.49,0.49,0.49
34,50000,50000,50000,50000,34830,15170,15052,34948,49882,50118,49705,50295,0.59,0.59,0.59
35,50000,50000,50000,50000,35103,14897,15042,34958,50145,49855,50363,49637,0.726,0.726,0.726
36,50000,50000,50000,50000,35087,14913,15000,35000,50087,49913,50218,49782,0.436,0.436,0.436
37,50000,50000,50000,50000,34943,15057,14984,35016,49927,50073,49818,50182,0.364,0.364,0.364
38,50000,50000,50000,50000,34978,15022,14845,35155,49823,50177,49558,50442,0.884,0.884,0.884
39,50000,50000,50000,50000,35091,14909,15081,34919,50172,49828,50430,49570,0.86,0.86,0.86
40,50000,50000,50000,50000,35182,14818,15211,34789,50393,49607,50983,49017,1.966,1.966,1.966
41,50000,50000,50000,50000,34999,15001,14971,35029,49970,50030,49925,50075,0.15,0.15,0.15
42,50000,50000,50000,50000,34851,15149,15070,34930,49921,50079,49803,50197,0.394,0.394,0.394
43,50000,50000,50000,50000,35171,14829,15056,34944,50227,49773,50568,49432,1.136,1.136,1.136
44,50000,50000,50000,50000,34976,15024,14938,35062,49914,50086,49785,50215,0.43,0.43,0.43
45,50000,50000,50000,50000,34905,15095,15039,34961,49944,50056,49860,50140,0.28,0.28,0.28
46,50000,50000,50000,50000,34986,15014,15052,34948,50038,49962,50095,49905,0.19,0.19,0.19
47,50000,50000,50000,50000,34976,15024,14970,35030,49946,50054,49865,50135,0.27,0.27,0.27
48,50000,50000,50000,50000,35041,14959,14984,35016,50025,49975,50063,49937,0.126,0.126,0.126
49,50000,50000,50000,50000,34929,15071,15102,34898,50031,49969,50078,49922,0.156,0.156,0.156
50,50000,50000,50000,50000,35061,14939,15213,34787,50274,49726,50685,49315,1.37,1.37,1.37
51,50000,50000,50000,50000,34996,15004,14827,35173,49823,50177,49558,50442,0.884,0.884,0.884
52,50000,50000,50000,50000,35064,14936,15007,34993,50071,49929,50178,49822,0.356,0.356,0.356
53,50000,50000,50000,50000,34904,15096,15067,34933,49971,50029,49928,50072,0.144,0.144,0.144
54,50000,50000,50000,50000,34951,15049,14982,35018,49933,50067,49833,50167,0.334,0.334,0.334
55,50000,50000,50000,50000,35050,14950,14864,35136,49914,50086,49785,50215,0.43,0.43,0.43
56,50000,50000,50000,50000,34980,15020,14876,35124,49856,50144,49640,50360,0.72,0.72,0.72
57,50000,50000,50000,50000,34968,15032,15023,34977,49991,50009,49978,50022,0.044,0.044,0.044
58,50000,50000,50000,50000,35021,14979,15115,34885,50136,49864,50340,49660,0.68,0.68,0.68
59,50000,50000,50000,50000,35155,14845,14982,35018,50137,49863,50343,49657,0.686,0.686,0.686
60,50000,50000,50000,50000,35070,14930,15227,34773,50297,49703,50743,49257,1.486,1.486,1.486
61,50000,50000,50000,50000,34980,15020,14926,35074,49906,50094,49765,50235,0.47,0.47,0.47
62,50000,50000,50000,50000,35005,14995,14893,35107,49898,50102,49745,50255,0.51,0.51,0.51
63,50000,50000,50000,50000,35087,14913,14882,35118,49969,50031,49923,50077,0.154,0.154,0.154
64,50000,50000,50000,50000,35117,14883,14881,35119,49998,50002,49995,50005,0.01,0.01,0.01
65,50000,50000,50000,50000,34988,15012,15164,34836,50152,49848,50380,49620,0.76,0.76,0.76
66,50000,50000,50000,50000,35151,14849,14900,35100,50051,49949,50128,49872,0.256,0.256,0.256
67,50000,50000,50000,50000,35010,14990,15026,34974,50036,49964,50090,49910,0.18,0.18,0.18
68,50000,50000,50000,50000,35080,14920,14984,35016,50064,49936,50160,49840,0.32,0.32,0.32
69,50000,50000,50000,50000,34911,15089,14960,35040,49871,50129,49678,50322,0.644,0.644,0.644
70,50000,50000,50000,50000,35160,14840,14961,35039,50121,49879,50303,49697,0.606,0.606,0.606
71,50000,50000,50000,50000,34994,15006,14908,35092,49902,50098,49755,50245,0.49,0.49,0.49
72,50000,50000,50000,50000,34910,15090,14946,35054,49856,50144,49640,50360,0.72,0.72,0.72
73,50000,50000,50000,50000,34964,15036,15086,34914,50050,49950,50125,49875,0.25,0.25,0.25
74,50000,50000,50000,50000,35269,14731,15281,34719,50550,49450,51375,48625,2.75,2.75,2.75
75,50000,50000,50000,50000,35012,14988,14994,35006,50006,49994,50015,49985,0.03,0.03,0.03
76,50000,50000,50000,50000,34957,15043,15030,34970,49987,50013,49968,50032,0.064,0.064,0.064
77,50000,50000,50000,50000,34957,15043,15055,34945,50012,49988,50030,49970,0.06,0.06,0.06
78,50000,50000,50000,50000,34992,15008,15050,34950,50042,49958,50105,49895,0.21,0.21,0.21
79,50000,50000,50000,50000,35101,14899,14962,35038,50063,49937,50158,49842,0.316,0.316,0.316
80,50000,50000,50000,50000,35017,14983,15062,34938,50079,49921,50198,49802,0.396,0.396,0.396
81,50000,50000,50000,50000,35025,14975,14876,35124,49901,50099,49753,50247,0.494,0.494,0.494
82,50000,50000,50000,50000,34987,15013,15009,34991,49996,50004,49990,50010,0.02,0.02,0.02
83,50000,50000,50000,50000,34917,15083,14978,35022,49895,50105,49738,50262,0.524,0.524,0.524
84,50000,50000,50000,50000,35070,14930,15017,34983,50087,49913,50218,49782,0.436,0.436,0.436
85,50000,50000,50000,50000,34997,15003,15052,34948,50049,49951,50123,49877,0.246,0.246,0.246
86,50000,50000,50000,50000,34978,15022,15095,34905,50073,49927,50183,49817,0.366,0.366,0.366
87,50000,50000,50000,50000,34963,15037,14815,35185,49778,50222,49445,50555,1.11,1.11,1.11
