sim_index,c1_actual,c2_actual,i1_expected,i2_expected,c1_to_i1,c1_to_i2,c2_to_i1,c2_to_i2,i1_counted,i2_counted,c1_computed,c2_computed,c1_percent_error,c2_percent_error,max_percent_error
39,50000,50000,50000,50000,35052,14948,15004,34996,50056,49944,50140,49860,0.28,0.28,0.28
40,50000,50000,50000,50000,34958,15042,14926,35074,49884,50116,49710,50290,0.58,0.58,0.58
41,50000,50000,50000,50000,35117,14883,14891,35109,50008,49992,50020,49980,0.04,0.04,0.04
42,50000,50000,50000,50000,34878,15122,14956,35044,49834,50166,49585,50415,0.83,0.83,0.83
43,50000,50000,50000,50000,35086,14914,15263,34737,50349,49651,50873,49127,1.746,1.746,1.746
44,50000,50000,50000,50000,35121,14879,14979,35021,50100,49900,50250,49750,0.5,0.5,0.5
45,50000,50000,50000,50000,34953,15047,14959,35041,49912,50088,49780,50220,0.44,0.44,0.44
46,50000,50000,50000,50000,34981,15019,14797,35203,49778,50222,49445,50555,1.11,1.11,1.11
47,50000,50000,50000,50000,35037,14963,15171,34829,50208,49792,50520,49480,1.04,1.04,1.04
48,50000,50000,50000,50000,34904,15096,14942,35058,49846,50154,49615,50385,0.77,0.77,0.77
49,50000,50000,50000,50000,35003,14997,15064,34936,50067,49933,50168,49832,0.336,0.336,0.336
50,50000,50000,50000,50000,34818,15182,15159,34841,49977,50023,49943,50057,0.114,0.114,0.114
51,50000,50000,50000,50000,34975,15025,14970,35030,49945,50055,49863,50137,0.274,0.274,0.274
52,50000,50000,50000,50000,35133,14867,14740,35260,49873,50127,49683,50317,0.634,0.634,0.634
53,50000,50000,50000,50000,35023,14977,14913,35087,49936,50064,49840,50160,0.32,0.32,0.32
54,50000,50000,50000,50000,34926,15074,14948,35052,49874,50126,49685,50315,0.63,0.63,0.63
55,50000,50000,50000,50000,35077,14923,14876,35124,49953,50047,49883,50117,0.234,0.234,0.234
56,50000,50000,50000,50000,35024,14976,15167,34833,50191,49809,50478,49522,0.956,0.956,0.956
57,50000,50000,50000,50000,34910,15090,15084,34916,49994,50006,49985,50015,0.03,0.03,0.03
58,50000,50000,50000,50000,34931,15069,15023,34977,49954,50046,49885,50115,0.23,0.23,0.23
59,50000,50000,50000,50000,35141,14859,14974,35026,50115,49885,50288,49712,0.576,0.576,0.576
60,50000,50000,50000,50000,34990,15010,14895,35105,49885,50115,49713,50287,0.574,0.574,0.574
61,50000,50000,50000,50000,35014,14986,15110,34890,50124,49876,50310,49690,0.62,0.62,0.62
62,50000,50000,50000,50000,34952,15048,14907,35093,49859,50141,49648,50352,0.704,0.704,0.704
63,50000,50000,50000,50000,35044,14956,15133,34867,50177,49823,50443,49557,0.886,0.886,0.886
64,50000,50000,50000,50000,35158,14842,15112,34888,50270,49730,50675,49325,1.35,1.35,1.35
65,50000,50000,50000,50000,35049,14951,14813,35187,49862,50138,49655,50345,0.69,0.69,0.69
66,50000,50000,50000,50000,35057,14943,15090,34910,50147,49853,50368,49632,0.736,0.736,0.736
67,50000,50000,50000,50000,34923,15077,15045,34955,49968,50032,49920,50080,0.16,0.16,0.16
68,50000,50000,50000,50000,35073,14927,15218,34782,50291,49709,50728,49272,1.456,1.456,1.456
69,50000,50000,50000,50000,35056,14944,15042,34958,50098,49902,50245,49755,0.49,0.49,0.49
70,50000,50000,50000,50000,35118,14882,15149,34851,50267,49733,50668,49332,1.336,1.336,1.336
71,50000,50000,50000,50000,35051,14949,14933,35067,49984,50016,49960,50040,0.08,0.08,0.08
72,50000,50000,50000,50000,35030,14970,14993,35007,50023,49977,50058,49942,0.116,0.116,0.116
73,50000,50000,50000,50000,35055,14945,15005,34995,50060,49940,50150,49850,0.3,0.3,0.3
74,50000,50000,50000,50000,35135,14865,14905,35095,50040,49960,50100,49900,0.2,0.2,0.2
75,50000,50000,50000,50000,35019,14981,14968,35032,49987,50013,49968,50032,0.064,0.064,0.064
76,50000,50000,50000,50000,34890,15110,15162,34838,50052,49948,50130,49870,0.26,0.26,0.26
77,50000,50000,50000,50000,35003,14997,14935,35065,49938,50062,49845,50155,0.31,0.31,0.31
78,50000,50000,50000,50000,35063,14937,15014,34986,50077,49923,50193,49807,0.386,0.386,0.386
79,50000,50000,50000,50000,35220,14780,14878,35122,50098,49902,50245,49755,0.49,0.49,0.49
80,50000,50000,50000,50000,35162,14838,15093,34907,50255,49745,50638,49362,1.276,1.276,1.276
81,50000,50000,50000,50000,34928,15072,15102,34898,50030,49970,50075,49925,0.15,0.15,0.15
82,50000,50000,50000,50000,35127,14873,15030,34970,50157,49843,50393,49607,0.786,0.786,0.786
83,50000,50000,50000,50000,35049,14951,14886,35114,49935,50065,49838,50162,0.324,0.324,0.324
84,50000,50000,50000,50000,35003,14997,15029,34971,50032,49968,50080,49920,0.16,0.16,0.16
85,50000,50000,50000,50000,35046,14954,14974,35026,50020,49980,50050,49950,0.1,0.1,0.1
86,50000,50000,50000,50000,35000,15000,14973,35027,49973,50027,49933,50067,0.134,0.134,0.134
87,50000,50000,50000,50000,34943,15057,15014,34986,49957,50043,49893,50107,0.214,0.214,0.214
88,50000,50000,50000,50000,35077,14923,14850,35150,49927,50073,49818,50182,0.364,0.364,0.364
89,50000,50000,50000,50000,35116,14884,15088,34912,50204,49796,50510,49490,1.02,1.02,1.02
90,50000,50000,50000,50000,34825,15175,15160,34840,49985,50015,49963,50037,0.074,0.074,0.074
91,50000,50000,50000,50000,35071,14929,14893,35107,49964,50036,49910,50090,0.18,0.18,0.18
92,50000,50000,50000,50000,34949,15051,14984,35016,49933,50067,49833,50167,0.334,0.334,0.334
93,50000,50000,50000,50000,35009,14991,14855,35145,49864,50136,49660,50340,0.68,0.68,0.68
94,50000,50000,50000,50000,35006,14994,14928,35072,49934,50066,49835,50165,0.33,0.33,0.33
95,50000,50000,50000,50000,35065,14935,14957,35043,50022,49978,50055,49945,0.11,0.11,0.11
96,50000,50000,50000,50000,35042,14958,15231,34769,50273,49727,50683,49317,1.366,1.366,1.366
97,50000,50000,50000,50000,35082,14918,14959,35041,50041,49959,50103,49897,0.206,0.206,0.206
98,50000,50000,50000,50000,35026,14974,15007,34993,50033,49967,50083,49917,0.166,0.166,0.166
99,50000,50000,50000,50000,35115,14885,15079,34921,50194,49806,50485,49515,0.97,0.97,0.97
