sim_index,c1_actual,c2_actual,i1_expected,i2_expected,c1_to_i1,c1_to_i2,c2_to_i1,c2_to_i2,i1_counted,i2_counted,c1_computed,c2_computed,c1_percent_error,c2_percent_error,max_percent_error
0,50000,50000,50000,50000,35120,14880,14854,35146,49974,50026,49935,50065,0.13,0.13,0.13
1,50000,50000,50000,50000,35234,14766,15037,34963,50271,49729,50678,49322,1.356,1.356,1.356
2,50000,50000,50000,50000,34925,15075,15070,34930,49995,50005,49988,50012,0.024,0.024,0.024
3,50000,50000,50000,50000,34918,15082,15082,34918,50000,50000,50000,50000,0.0,0.0,0.0
4,50000,50000,50000,50000,34984,15016,14986,35014,49970,50030,49925,50075,0.15,0.15,0.15
5,50000,50000,50000,50000,35041,14959,15096,34904,50137,49863,50343,49657,0.686,0.686,0.686
6,50000,50000,50000,50000,34909,15091,14879,35121,49788,50212,49470,50530,1.06,1.06,1.06
7,50000,50000,50000,50000,34723,15277,14976,35024,49699,50301,49248,50752,1.504,1.504,1.504
8,50000,50000,50000,50000,35017,14983,15001,34999,50018,49982,50045,49955,0.09,0.09,0.09
9,50000,50000,50000,50000,35170,14830,15238,34762,50408,49592,51020,48980,2.04,2.04,2.04
10,50000,50000,50000,50000,34846,15154,14915,35085,49761,50239,49403,50597,1.194,1.194,1.194
11,50000,50000,50000,50000,35047,14953,14929,35071,49976,50024,49940,50060,0.12,0.12,0.12
12,50000,50000,50000,50000,34811,15189,15150,34850,49961,50039,49903,50097,0.194,0.194,0.194
13,50000,50000,50000,50000,35053,14947,15220,34780,50273,49727,50683,49317,1.366,1.366,1.366
14,50000,50000,50000,50000,34960,15040,14936,35064,49896,50104,49740,50260,0.52,0.52,0.52
15,50000,50000,50000,50000,34955,15045,15034,34966,49989,50011,49973,50027,0.054,0.054,0.054
16,50000,50000,50000,50000,34907,15093,14950,35050,49857,50143,49643,50357,0.714,0.714,0.714
17,50000,50000,50000,50000,35104,14896,14944,35056,50048,49952,50120,49880,0.24,0.24,0.24
18,50000,50000,50000,50000,35250,14750,14963,35037,50213,49787,50533,49467,1.066,1.066,1.066
19,50000,50000,50000,50000,35051,14949,14977,35023,50028,49972,50070,49930,0.14,0.14,0.14
20,50000,50000,50000,50000,34952,15048,14939,35061,49891,50109,49728,50272,0.544,0.544,0.544
21,50000,50000,50000,50000,34941,15059,15015,34985,49956,50044,49890,50110,0.22,0.22,0.22
22,50000,50000,50000,50000,34994,15006,15068,34932,50062,49938,50155,49845,0.31,0.31,0.31
23,50000,50000,50000,50000,35076,14924,15111,34889,50187,49813,50468,49532,0.936,0.936,0.936
24,50000,50000,50000,50000,35133,14867,15059,34941,50192,49808,50480,49520,0.96,0.96,0.96
25,50000,50000,50000,50000,34872,15128,14879,35121,49751,50249,49378,50622,1.244,1.244,1.244
26,50000,50000,50000,50000,34730,15270,14974,35026,49704,50296,49260,50740,1.48,1.48,1.48
27,50000,50000,50000,50000,35001,14999,15053,34947,50054,49946,50135,49865,0.27,0.27,0.27
28,50000,50000,50000,50000,34916,15084,14897,35103,49813,50187,49533,50467,0.934,0.934,0.934
29,50000,50000,50000,50000,35153,14847,14982,35018,50135,49865,50338,49662,0.676,0.676,0.676
30,50000,50000,50000,50000,35008,14992,14866,35134,49874,50126,49685,50315,0.63,0.63,0.63
31,50000,50000,50000,50000,35021,14979,14990,35010,50011,49989,50028,49972,0.056,0.056,0.056
32,50000,50000,50000,50000,35053,14947,15181,34819,50234,49766,50585,49415,1.17,1.17,1.17
33,50000,50000,50000,50000,35087,14913,15156,34844,50243,49757,50608,49392,1.216,1.216,1.216
34,50000,50000,50000,50000,35022,14978,15061,34939,50083,49917,50208,49792,0.416,0.416,0.416
35,50000,50000,50000,50000,34800,15200,14973,35027,49773,50227,49433,50567,1.134,1.134,1.134
36,50000,50000,50000,50000,35085,14915,15044,34956,50129,49871,50323,49677,0.646,0.646,0.646
37,50000,50000,50000,50000,35172,14828,15235,34765,50407,49593,51018,48982,2.036,2.036,2.036
38,50000,50000,50000,50000,34984,15016,14936,35064,49920,50080,49800,50200,0.4,0.4,0.4
39,50000,50000,50000,50000,34891,15109,15090,34910,49981,50019,49953,50047,0.094,0.094,0.094
40,50000,50000,50000,50000,34998,15002,14908,35092,49906,50094,49765,50235,0.47,0.47,0.47
41,50000,50000,50000,50000,34972,15028,15082,34918,50054,49946,50135,49865,0.27,0.27,0.27
42,50000,50000,50000,50000,34998,15002,14969,35031,49967,50033,49918,50082,0.164,0.164,0.164
43,50000,50000,50000,50000,34977,15023,15262,34738,50239,49761,50598,49402,1.196,1.196,1.196
44,50000,50000,50000,50000,34870,15130,14806,35194,49676,50324,49190,50810,1.62,1.62,1.62
45,50000,50000,50000,50000,34839,15161,14793,35207,49632,50368,49080,50920,1.84,1.84,1.84
46,50000,50000,50000,50000,34874,15126,15095,34905,49969,50031,49923,50077,0.154,0.154,0.154
47,50000,50000,50000,50000,34777,15223,14963,35037,49740,50260,49350,50650,1.3,1.3,1.3
48,50000,50000,50000,50000,34912,15088,15120,34880,50032,49968,50080,49920,0.16,0.16,0.16
49,50000,50000,50000,50000,35018,14982,14920,35080,49938,50062,49845,50155,0.31,0.31,0.31
50,50000,50000,50000,50000,35039,14961,14936,35064,49975,50025,49938,50062,0.124,0.124,0.124
51,50000,50000,50000,50000,34889,15111,15001,34999,49890,50110,49725,50275,0.55,0.55,0.55
52,50000,50000,50000,50000,35007,14993,15009,34991,50016,49984,50040,49960,0.08,0.08,0.08
53,50000,50000,50000,50000,34980,15020,15053,34947,50033,49967,50083,49917,0.166,0.166,0.166
54,50000,50000,50000,50000,34900,15100,14931,35069,49831,50169,49578,50422,0.844,0.844,0.844
55,50000,50000,50000,50000,34841,15159,14887,35113,49728,50272,49320,50680,1.36,1.36,1.36
56,50000,50000,50000,50000,34930,15070,15095,34905,50025,49975,50063,49937,0.126,0.126,0.126
57,50000,50000,50000,50000,34997,15003,15099,34901,50096,49904,50240,49760,0.48,0.48,0.48
58,50000,50000,50000,50000,34981,15019,14918,35082,49899,50101,49748,50252,0.504,0.504,0.504
59,50000,50000,50000,50000,34998,15002,15157,34843,50155,49845,50388,49612,0.776,0.776,0.776
60,50000,50000,50000,50000,35071,14929,15034,34966,50105,49895,50263,49737,0.526,0.526,0.526
61,50000,50000,50000,50000,34912,15088,14885,35115,49797,50203,49493,50507,1.014,1.014,1.014
62,50000,50000,50000,50000,35009,14991,14919,35081,49928,50072,49820,50180,0.36,0.36,0.36
63,50000,50000,50000,50000,34962,15038,15061,34939,50023,49977,50058,49942,0.116,0.116,0.116
64,50000,50000,50000,50000,35015,14985,14946,35054,49961,50039,49903,50097,0.194,0.194,0.194
65,50000,50000,50000,50000,35117,14883,15042,34958,50159,49841,50398,49602,0.796,0.796,0.796
66,50000,50000,50000,50000,34912,15088,15022,34978,49934,50066,49835,50165,0.33,0.33,0.33
67,50000,50000,50000,50000,34952,15048,14979,35021,49931,50069,49828,50172,0.344,0.344,0.344
68,50000,50000,50000,50000,35029,14971,15010,34990,50039,49961,50098,49902,0.196,0.196,0.196
69,50000,50000,50000,50000,34898,15102,14876,35124,49774,50226,49435,50565,1.13,1.13,1.13
70,50000,50000,50000,50000,34901,15099,15014,34986,49915,50085,49788,50212,0.424,0.424,0.424
71,50000,50000,50000,50000,34954,15046,15037,34963,49991,50009,49978,50022,0.044,0.044,0.044
72,50000,50000,50000,50000,34921,15079,15030,34970,49951,50049,49878,50122,0.244,0.244,0.244
73,50000,50000,50000,50000,34891,15109,14973,35027,49864,50136,49660,50340,0.68,0.68,0.68
74,50000,50000,50000,50000,35134,14866,15141,34859,50275,49725,50688,49312,1.376,1.376,1.376
75,50000,50000,50000,50000,35019,14981,15009,34991,50028,49972,50070,49930,0.14,0.14,0.14
