sim_index,c1_actual,c2_actual,i1_expected,i2_expected,c1_to_i1,c1_to_i2,c2_to_i1,c2_to_i2,i1_counted,i2_counted,c1_computed,c2_computed,c1_percent_error,c2_percent_error,max_percent_error
45,50000,50000,50000,50000,35063,14937,15026,34974,50089,49911,50223,49777,0.446,0.446,0.446
46,50000,50000,50000,50000,35141,14859,14908,35092,50049,49951,50123,49877,0.246,0.246,0.246
47,50000,50000,50000,50000,34914,15086,14957,35043,49871,50129,49678,50322,0.644,0.644,0.644
48,50000,50000,50000,50000,35050,14950,15221,34779,50271,49729,50678,49322,1.356,1.356,1.356
49,50000,50000,50000,50000,34975,15025,14936,35064,49911,50089,49778,50222,0.444,0.444,0.444
50,50000,50000,50000,50000,34935,15065,14940,35060,49875,50125,49688,50312,0.624,0.624,0.624
51,50000,50000,50000,50000,34988,15012,14923,35077,49911,50089,49778,50222,0.444,0.444,0.444
52,50000,50000,50000,50000,34874,15126,14941,35059,49815,50185,49538,50462,0.924,0.924,0.924
53,50000,50000,50000,50000,35081,14919,14965,35035,50046,49954,50115,49885,0.23,0.23,0.23
54,50000,50000,50000,50000,34948,15052,14909,35091,49857,50143,49643,50357,0.714,0.714,0.714
55,50000,50000,50000,50000,35013,14987,14950,35050,49963,50037,49908,50092,0.184,0.184,0.184
56,50000,50000,50000,50000,35000,15000,14749,35251,49749,50251,49373,50627,1.254,1.254,1.254
57,50000,50000,50000,50000,35148,14852,15164,34836,50312,49688,50780,49220,1.56,1.56,1.56
58,50000,50000,50000,50000,34747,15253,15032,34968,49779,50221,49448,50552,1.104,1.104,1.104
59,50000,50000,50000,50000,35134,14866,14997,35003,50131,49869,50328,49672,0.656,0.656,0.656
60,50000,50000,50000,50000,35182,14818,15009,34991,50191,49809,50478,49522,0.956,0.956,0.956
61,50000,50000,50000,50000,35208,14792,14871,35129,50079,49921,50198,49802,0.396,0.396,0.396
62,50000,50000,50000,50000,35099,14901,15010,34990,50109,49891,50273,49727,0.546,0.546,0.546
63,50000,50000,50000,50000,34890,15110,14951,35049,49841,50159,49603,50397,0.794,0.794,0.794
64,50000,50000,50000,50000,35103,14897,15003,34997,50106,49894,50265,49735,0.53,0.53,0.53
65,50000,50000,50000,50000,34973,15027,15138,34862,50111,49889,50278,49722,0.556,0.556,0.556
66,50000,50000,50000,50000,35011,14989,15009,34991,50020,49980,50050,49950,0.1,0.1,0.1
67,50000,50000,50000,50000,34963,15037,15009,34991,49972,50028,49930,50070,0.14,0.14,0.14
68,50000,50000,50000,50000,34971,15029,15103,34897,50074,49926,50185,49815,0.37,0.37,0.37
69,50000,50000,50000,50000,35020,14980,15023,34977,50043,49957,50108,49892,0.216,0.216,0.216
70,50000,50000,50000,50000,35072,14928,15162,34838,50234,49766,50585,49415,1.17,1.17,1.17
71,50000,50000,50000,50000,34960,15040,14876,35124,49836,50164,49590,50410,0.82,0.82,0.82
72,50000,50000,50000,50000,34886,15114,14880,35120,49766,50234,49415,50585,1.17,1.17,1.17
73,50000,50000,50000,50000,35094,14906,14883,35117,49977,50023,49943,50057,0.114,0.114,0.114
74,50000,50000,50000,50000,34971,15029,15143,34857,50114,49886,50285,49715,0.57,0.57,0.57
75,50000,50000,50000,50000,34999,15001,14928,35072,49927,50073,49818,50182,0.364,0.364,0.364
76,50000,50000,50000,50000,34872,15128,14946,35054,49818,50182,49545,50455,0.91,0.91,0.91
77,50000,50000,50000,50000,35036,14964,15293,34707,50329,49671,50823,49177,1.646,1.646,1.646
78,50000,50000,50000,50000,34987,15013,15114,34886,50101,49899,50253,49747,0.506,0.506,0.506
79,50000,50000,50000,50000,35174,14826,14963,35037,50137,49863,50343,49657,0.686,0.686,0.686
80,50000,50000,50000,50000,34859,15141,15019,34981,49878,50122,49695,50305,0.61,0.61,0.61
81,50000,50000,50000,50000,35010,14990,14856,35144,49866,50134,49665,50335,0.67,0.67,0.67
82,50000,50000,50000,50000,34983,15017,14956,35044,49939,50061,49848,50152,0.304,0.304,0.304
83,50000,50000,50000,50000,34830,15170,15062,34938,49892,50108,49730,50270,0.54,0.54,0.54
84,50000,50000,50000,50000,34899,15101,14822,35178,49721,50279,49303,50697,1.394,1.394,1.394
85,50000,50000,50000,50000,35030,14970,15078,34922,50108,49892,50270,49730,0.54,0.54,0.54
86,50000,50000,50000,50000,35015,14985,15008,34992,50023,49977,50058,49942,0.116,0.116,0.116
87,50000,50000,50000,50000,35236,14764,14953,35047,50189,49811,50473,49527,0.946,0.946,0.946
88,50000,50000,50000,50000,35167,14833,14781,35219,49948,50052,49870,50130,0.26,0.26,0.26
89,50000,50000,50000,50000,34908,15092,14947,35053,49855,50145,49638,50362,0.724,0.724,0.724
90,50000,50000,50000,50000,35128,14872,14997,35003,50125,49875,50313,49687,0.626,0.626,0.626
91,50000,50000,50000,50000,35092,14908,14931,35069,50023,49977,50058,49942,0.116,0.116,0.116
92,50000,50000,50000,50000,34899,15101,14924,35076,49823,50177,49558,50442,0.884,0.884,0.884
93,50000,50000,50000,50000,34929,15071,14932,35068,49861,50139,49653,50347,0.694,0.694,0.694
94,50000,50000,50000,50000,35028,14972,14716,35284,49744,50256,49360,50640,1.28,1.28,1.28
95,50000,50000,50000,50000,35064,14936,15064,34936,50128,49872,50320,49680,0.64,0.64,0.64
96,50000,50000,50000,50000,35060,14940,14973,35027,50033,49967,50083,49917,0.166,0.166,0.166
97,50000,50000,50000,50000,34957,15043,15026,34974,49983,50017,49958,50042,0.084,0.084,0.084
98,50000,50000,50000,50000,34937,15063,15096,34904,50033,49967,50083,49917,0.166,0.166,0.166
99,50000,50000,50000,50000,35055,14945,15035,34965,50090,49910,50225,49775,0.45,0.45,0.45
