sim_index,c1_actual,c2_actual,i1_expected,i2_expected,c1_to_i1,c1_to_i2,c2_to_i1,c2_to_i2,i1_counted,i2_counted,c1_computed,c2_computed,c1_percent_error,c2_percent_error,max_percent_error
19,50000,50000,50000,50000,35023,14977,15137,34863,50160,49840,50400,49600,0.8,0.8,0.8
20,50000,50000,50000,50000,34942,15058,15093,34907,50035,49965,50088,49912,0.176,0.176,0.176
21,50000,50000,50000,50000,35025,14975,14986,35014,50011,49989,50028,49972,0.056,0.056,0.056
22,50000,50000,50000,50000,35032,14968,15004,34996,50036,49964,50090,49910,0.18,0.18,0.18
23,50000,50000,50000,50000,35042,14958,14938,35062,49980,50020,49950,50050,0.1,0.1,0.1
24,50000,50000,50000,50000,34869,15131,15058,34942,49927,50073,49818,50182,0.364,0.364,0.364
25,50000,50000,50000,50000,34994,15006,15115,34885,50109,49891,50273,49727,0.546,0.546,0.546
26,50000,50000,50000,50000,34914,15086,15050,34950,49964,50036,49910,50090,0.18,0.18,0.18
27,50000,50000,50000,50000,34842,15158,15102,34898,49944,50056,49860,50140,0.28,0.28,0.28
28,50000,50000,50000,50000,35009,14991,15196,34804,50205,49795,50513,49487,1.026,1.026,1.026
29,50000,50000,50000,50000,34932,15068,15149,34851,50081,49919,50203,49797,0.406,0.406,0.406
30,50000,50000,50000,50000,35007,14993,15075,34925,50082,49918,50205,49795,0.41,0.41,0.41
31,50000,50000,50000,50000,34896,15104,14927,35073,49823,50177,49558,50442,0.884,0.884,0.884
32,50000,50000,50000,50000,34871,15129,14928,35072,49799,50201,49498,50502,1.004,1.004,1.004
33,50000,50000,50000,50000,34842,15158,15153,34847,49995,50005,49988,50012,0.024,0.024,0.024
34,50000,50000,50000,50000,35002,14998,15083,34917,50085,49915,50213,49787,0.426,0.426,0.426
35,50000,50000,50000,50000,34935,15065,14819,35181,49754,50246,49385,50615,1.23,1.23,1.23
36,50000,50000,50000,50000,34918,15082,15196,34804,50114,49886,50285,49715,0.57,0.57,0.57
37,50000,50000,50000,50000,34923,15077,15072,34928,49995,50005,49988,50012,0.024,0.024,0.024
38,50000,50000,50000,50000,34820,15180,15011,34989,49831,50169,49578,50422,0.844,0.844,0.844
39,50000,50000,50000,50000,34872,15128,15151,34849,50023,49977,50058,49942,0.116,0.116,0.116
40,50000,50000,50000,50000,35087,14913,15125,34875,50212,49788,50530,49470,1.06,1.06,1.06
41,50000,50000,50000,50000,35067,14933,14895,35105,49962,50038,49905,50095,0.19,0.19,0.19
42,50000,50000,50000,50000,35009,14991,15190,34810,50199,49801,50498,49502,0.996,0.996,0.996
43,50000,50000,50000,50000,34777,15223,14865,35135,49642,50358,49105,50895,1.79,1.79,1.79
44,50000,50000,50000,50000,35067,14933,15081,34919,50148,49852,50370,49630,0.74,0.74,0.74
45,50000,50000,50000,50000,35105,14895,14913,35087,50018,49982,50045,49955,0.09,0.09,0.09
46,50000,50000,50000,50000,34955,15045,15033,34967,49988,50012,49970,50030,0.06,0.06,0.06
47,50000,50000,50000,50000,35137,14863,14942,35058,50079,49921,50198,49802,0.396,0.396,0.396
48,50000,50000,50000,50000,34798,15202,15046,34954,49844,50156,49610,50390,0.78,0.78,0.78
49,50000,50000,50000,50000,34928,15072,15029,34971,49957,50043,49893,50107,0.214,0.214,0.214
50,50000,50000,50000,50000,35057,14943,15019,34981,50076,49924,50190,49810,0.38,0.38,0.38
51,50000,50000,50000,50000,34901,15099,14965,35035,49866,50134,49665,50335,0.67,0.67,0.67
52,50000,50000,50000,50000,34967,15033,15180,34820,50147,49853,50368,49632,0.736,0.736,0.736
53,50000,50000,50000,50000,34987,15013,15054,34946,50041,49959,50103,49897,0.206,0.206,0.206
54,50000,50000,50000,50000,34945,15055,14820,35180,49765,50235,49413,50587,1.174,1.174,1.174
55,50000,50000,50000,50000,35186,14814,14842,35158,50028,49972,50070,49930,0.14,0.14,0.14
56,50000,50000,50000,50000,35081,14919,14914,35086,49995,50005,49988,50012,0.024,0.024,0.024
57,50000,50000,50000,50000,34928,15072,15032,34968,49960,50040,49900,50100,0.2,0.2,0.2
58,50000,50000,50000,50000,34969,15031,14934,35066,49903,50097,49758,50242,0.484,0.484,0.484
59,50000,50000,50000,50000,35064,14936,14937,35063,50001,49999,50003,49997,0.006,0.006,0.006
60,50000,50000,50000,50000,34786,15214,15016,34984,49802,50198,49505,50495,0.99,0.99,0.99
61,50000,50000,50000,50000,34871,15129,15035,34965,49906,50094,49765,50235,0.47,0.47,0.47
62,50000,50000,50000,50000,35140,14860,14932,35068,50072,49928,50180,49820,0.36,0.36,0.36
63,50000,50000,50000,50000,35142,14858,15091,34909,50233,49767,50583,49417,1.166,1.166,1.166
64,50000,50000,50000,50000,34970,15030,14978,35022,49948,50052,49870,50130,0.26,0.26,0.26
65,50000,50000,50000,50000,35064,14936,15000,35000,50064,49936,50160,49840,0.32,0.32,0.32
66,50000,50000,50000,50000,35115,14885,15059,34941,50174,49826,50435,49565,0.87,0.87,0.87
67,50000,50000,50000,50000,35025,14975,14901,35099,49926,50074,49815,50185,0.37,0.37,0.37
68,50000,50000,50000,50000,34885,15115,15120,34880,50005,49995,50013,49987,0.026,0.026,0.026
69,50000,50000,50000,50000,34869,15131,15107,34893,49976,50024,49940,50060,0.12,0.12,0.12
70,50000,50000,50000,50000,34843,15157,14993,35007,49836,50164,49590,50410,0.82,0.82,0.82
71,50000,50000,50000,50000,35033,14967,15013,34987,50046,49954,50115,49885,0.23,0.23,0.23
72,50000,50000,50000,50000,34977,15023,14904,35096,49881,50119,49703,50297,0.594,0.594,0.594
73,50000,50000,50000,50000,35028,14972,15100,34900,50128,49872,50320,49680,0.64,0.64,0.64
74,50000,50000,50000,50000,35043,14957,15087,34913,50130,49870,50325,49675,0.65,0.65,0.65
75,50000,50000,50000,50000,35020,14980,14938,35062,49958,50042,49895,50105,0.21,0.21,0.21
76,50000,50000,50000,50000,34956,15044,14944,35056,49900,50100,49750,50250,0.5,0.5,0.5
77,50000,50000,50000,50000,35130,14870,14989,35011,50119,49881,50298,49702,0.596,0.596,0.596
78,50000,50000,50000,50000,35156,14844,15040,34960,50196,49804,50490,49510,0.98,0.98,0.98
79,50000,50000,50000,50000,34983,15017,15037,34963,50020,49980,50050,49950,0.1,0.1,0.1
80,50000,50000,50000,50000,34887,15113,15019,34981,49906,50094,49765,50235,0.47,0.47,0.47
81,50000,50000,50000,50000,35073,14927,15065,34935,50138,49862,50345,49655,0.69,0.69,0.69
82,50000,50000,50000,50000,34844,15156,14946,35054,49790,50210,49475,50525,1.05,1.05,1.05
83,50000,50000,50000,50000,34975,15025,15040,34960,50015,49985,50038,49962,0.076,0.076,0.076
84,50000,50000,50000,50000,35032,14968,14991,35009,50023,49977,50058,49942,0.116,0.116,0.116
85,50000,50000,50000,50000,34964,15036,14952,35048,49916,50084,49790,50210,0.42,0.42,0.42
86,50000,50000,50000,50000,35134,14866,14935,35065,50069,49931,50173,49827,0.346,0.346,0.346
87,50000,50000,50000,50000,35094,14906,15114,34886,50208,49792,50520,49480,1.04,1.04,1.04
88,50000,50000,50000,50000,34808,15192,15119,34881,49927,50073,49818,50182,0.364,0.364,0.364
89,50000,50000,50000,50000,34956,15044,15168,34832,50124,49876,50310,49690,0.62,0.62,0.62
90,50000,50000,50000,50000,35006,14994,15024,34976,50030,49970,50075,49925,0.15,0.15,0.15
91,50000,50000,50000,50000,34967,15033,14849,35151,49816,50184,49540,50460,0.92,0.92,0.92
92,50000,50000,50000,50000,35109,14891,14873,35127,49982,50018,49955,50045,0.09,0.09,0.09
93,50000,50000,50000,50000,35153,14847,14930,35070,50083,49917,50208,49792,0.416,0.416,0.416
94,50000,50000,50000,50000,35075,14925,14950,35050,50025,49975,50063,49937,0.126,0.126,0.126
95,50000,50000,50000,50000,35203,14797,15082,34918,50285,49715,50713,49287,1.426,1.426,1.426
96,50000,50000,50000,50000,34984,15016,15139,34861,50123,49877,50308,49692,0.616,0.616,0.616
97,50000,50000,50000,50000,34976,15024,15148,34852,50124,49876,50310,49690,0.62,0.62,0.62
98,50000,50000,50000,50000,34980,15020,15079,34921,50059,49941,50148,49852,0.296,0.296,0.296
99,50000,50000,50000,50000,34851,15149,15159,34841,50010,49990,50025,49975,0.05,0.05,0.05
