sim_index,c1_actual,c2_actual,i1_expected,i2_expected,c1_to_i1,c1_to_i2,c2_to_i1,c2_to_i2,i1_counted,i2_counted,c1_computed,c2_computed,c1_percent_error,c2_percent_error,max_percent_error
37,5000,5000,5000,5000,3493,1507,1498,3502,4991,5009,4978,5022,0.44,0.44,0.44
38,5000,5000,5000,5000,3577,1423,1532,3468,5109,4891,5273,4727,5.46,5.46,5.46
39,5000,5000,5000,5000,3550,1450,1489,3511,5039,4961,5098,4902,1.96,1.96,1.96
40,5000,5000,5000,5000,3511,1489,1587,3413,5098,4902,5245,4755,4.9,4.9,4.9
41,5000,5000,5000,5000,3468,1532,1516,3484,4984,5016,4960,5040,0.8,0.8,0.8
42,5000,5000,5000,5000,3527,1473,1487,3513,5014,4986,5035,4965,0.7,0.7,0.7
43,5000,5000,5000,5000,3502,1498,1475,3525,4977,5023,4943,5057,1.14,1.14,1.14
44,5000,5000,5000,5000,3520,1480,1474,3526,4994,5006,4985,5015,0.3,0.3,0.3
45,5000,5000,5000,5000,3484,1516,1522,3478,5006,4994,5015,4985,0.3,0.3,0.3
46,5000,5000,5000,5000,3533,1467,1472,3528,5005,4995,5013,4987,0.26,0.26,0.26
47,5000,5000,5000,5000,3503,1497,1506,3494,5009,4991,5023,4977,0.46,0.46,0.46
48,5000,5000,5000,5000,3552,1448,1483,3517,5035,4965,5088,4912,1.76,1.76,1.76
49,5000,5000,5000,5000,3526,1474,1515,3485,5041,4959,5103,4897,2.06,2.06,2.06
50,5000,5000,5000,5000,3451,1549,1524,3476,4975,5025,4938,5062,1.24,1.24,1.24
51,5000,5000,5000,5000,3515,1485,1513,3487,5028,4972,5070,4930,1.4,1.4,1.4
52,5000,5000,5000,5000,3467,1533,1487,3513,4954,5046,4885,5115,2.3,2.3,2.3
53,5000,5000,5000,5000,3532,1468,1535,3465,5067,4933,5168,4832,3.36,3.36,3.36
54,5000,5000,5000,5000,3555,1445,1500,3500,5055,4945,5138,4862,2.76,2.76,2.76
55,5000,5000,5000,5000,3527,1473,1510,3490,5037,4963,5093,4907,1.86,1.86,1.86
56,5000,5000,5000,5000,3482,1518,1543,3457,5025,4975,5063,4937,1.26,1.26,1.26
57,5000,5000,5000,5000,3518,1482,1534,3466,5052,4948,5130,4870,2.6,2.6,2.6
58,5000,5000,5000,5000,3508,1492,1513,3487,5021,4979,5053,4947,1.06,1.06,1.06
59,5000,5000,5000,5000,3459,1541,1527,3473,4986,5014,4965,5035,0.7,0.7,0.7
60,5000,5000,5000,5000,3515,1485,1472,3528,4987,5013,4968,5032,0.64,0.64,0.64
61,5000,5000,5000,5000,3535,1465,1467,3533,5002,4998,5005,4995,0.1,0.1,0.1
62,5000,5000,5000,5000,3505,1495,1503,3497,5008,4992,5020,4980,0.4,0.4,0.4
63,5000,5000,5000,5000,3549,1451,1518,3482,5067,4933,5168,4832,3.36,3.36,3.36
64,5000,5000,5000,5000,3441,1559,1536,3464,4977,5023,4943,5057,1.14,1.14,1.14
65,5000,5000,5000,5000,3469,1531,1464,3536,4933,5067,4833,5167,3.34,3.34,3.34
66,5000,5000,5000,5000,3493,1507,1464,3536,4957,5043,4893,5107,2.14,2.14,2.14
67,5000,5000,5000,5000,3554,1446,1526,3474,5080,4920,5200,4800,4.0,4.0,4.0
68,5000,5000,5000,5000,3556,1444,1546,3454,5102,4898,5255,4745,5.1,5.1,5.1
69,5000,5000,5000,5000,3522,1478,1521,3479,5043,4957,5108,4892,2.16,2.16,2.16
70,5000,5000,5000,5000,3451,1549,1498,3502,4949,5051,4873,5127,2.54,2.54,2.54
71,5000,5000,5000,5000,3551,1449,1530,3470,5081,4919,5203,4797,4.06,4.06,4.06
72,5000,5000,5000,5000,3497,1503,1493,3507,4990,5010,4975,5025,0.5,0.5,0.5
73,5000,5000,5000,5000,3514,1486,1490,3510,5004,4996,5010,4990,0.2,0.2,0.2
74,5000,5000,5000,5000,3459,1541,1540,3460,4999,5001,4998,5002,0.04,0.04,0.04
75,5000,5000,5000,5000,3515,1485,1457,3543,4972,5028,4930,5070,1.4,1.4,1.4
76,5000,5000,5000,5000,3479,1521,1516,3484,4995,5005,4988,5012,0.24,0.24,0.24
77,5000,5000,5000,5000,3489,1511,1517,3483,5006,4994,5015,4985,0.3,0.3,0.3
78,5000,5000,5000,5000,3467,1533,1491,3509,4958,5042,4895,5105,2.1,2.1,2.1
79,5000,5000,5000,5000,3477,1523,1496,3504,4973,5027,4933,5067,1.34,1.34,1.34
80,5000,5000,5000,5000,3484,1516,1497,3503,4981,5019,4953,5047,0.94,0.94,0.94
81,5000,5000,5000,5000,3441,1559,1468,3532,4909,5091,4773,5227,4.54,4.54,4.54
82,5000,5000,5000,5000,3531,1469,1536,3464,5067,4933,5168,4832,3.36,3.36,3.36
83,5000,5000,5000,5000,3479,1521,1498,3502,4977,5023,4943,5057,1.14,1.14,1.14
84,5000,5000,5000,5000,3571,1429,1529,3471,5100,4900,5250,4750,5.0,5.0,5.0
85,5000,5000,5000,5000,3520,1480,1474,3526,4994,5006,4985,5015,0.3,0.3,0.3
86,5000,5000,5000,5000,3462,1538,1505,3495,4967,5033,4918,5082,1.64,1.64,1.64
87,5000,5000,5000,5000,3513,1487,1527,3473,5040,4960,5100,4900,2.0,2.0,2.0
88,5000,5000,5000,5000,3526,1474,1521,3479,5047,4953,5118,4882,2.36,2.36,2.36
89,5000,5000,5000,5000,3526,1474,1469,3531,4995,5005,4988,5012,0.24,0.24,0.24
90,5000,5000,5000,5000,3526,1474,1485,3515,5011,4989,5028,4972,0.56,0.56,0.56
91,5000,5000,5000,5000,3517,1483,1521,3479,5038,4962,5095,4905,1.9,1.9,1.9
92,5000,5000,5000,5000,3586,1414,1479,3521,5065,4935,5163,4837,3.26,3.26,3.26
93,5000,5000,5000,5000,3466,1534,1464,3536,4930,5070,4825,5175,3.5,3.5,3.5
94,5000,5000,5000,5000,3554,1446,1482,3518,5036,4964,5090,4910,1.8,1.8,1.8
95,5000,5000,5000,5000,3466,1534,1455,3545,4921,5079,4803,5197,3.94,3.94,3.94
96,5000,5000,5000,5000,3496,1504,1531,3469,5027,4973,5068,4932,1.36,1.36,1.36
97,5000,5000,5000,5000,3543,1457,1462,3538,5005,4995,5013,4987,0.26,0.26,0.26
98,5000,5000,5000,5000,3525,1475,1433,3567,4958,5042,4895,5105,2.1,2.1,2.1
99,5000,5000,5000,5000,3508,1492,1543,3457,5051,4949,5128,4872,2.56,2.56,2.56
