num_repeats,num_candidates,alpha,c1,c2,count,mean,std,min,25%,50%,75%,max
100,2,0.7,50000,50000,200.0,0.5171399999999999,0.3834565097561546,0.006,0.1975,0.426,0.785,1.79
100,2,0.7,500,500,200.0,4.931,3.948339642134177,0.0,1.6,4.0,7.0,15.6
100,2,0.7,500000,500000,200.0,0.185746,0.13416102783951372,0.0034,0.0829,0.1521,0.2614,0.572
100,2,0.7,5000,5000,200.0,1.8938,1.4445786922109678,0.04,0.7,1.5699999999999998,2.64,6.1
